,year,region,location,adm,total_1,total_2,total_3,total_4
366,2022,Sergipe,Urbana,Municipal,5.6,25.4,51.3,17.7
367,2022,Sergipe,Rural,Municipal,9.0,23.9,44.4,22.7
368,2022,Sergipe,Total,Privada,3.0,16.1,53.5,27.4
369,2022,Sergipe,Urbana,Privada,2.9,16.6,53.1,27.4
370,2022,Sergipe,Rural,Privada,9.1,0.0,63.6,27.3
371,2022,Sergipe,Total,Pública,6.3,23.0,51.5,19.2
372,2022,Sergipe,Urbana,Pública,3.4,21.2,59.1,16.3
373,2022,Sergipe,Rural,Pública,8.9,24.8,44.4,21.9
374,2022,Bahia,Total,Total,7.8,20.2,44.4,27.6
375,2022,Bahia,Urbana,Total,3.9,18.6,51.8,25.7
376,2022,Bahia,Rural,Total,11.8,21.9,37.0,29.3
377,2022,Bahia,Total,Federal,0.0,7.1,85.7,7.2
378,2022,Bahia,Urbana,Federal,0.0,7.7,84.6,7.7
379,2022,Bahia,Rural,Federal,0.0,0.0,100.0,0.0
380,2022,Bahia,Total,Estadual,0.4,7.1,64.0,28.5
381,2022,Bahia,Urbana,Estadual,0.3,5.9,64.3,29.5
382,2022,Bahia,Rural,Estadual,0.6,13.5,62.2,23.7
383,2022,Bahia,Total,Municipal,9.0,21.4,41.7,27.9
384,2022,Bahia,Urbana,Municipal,4.1,20.1,49.9,25.9
385,2022,Bahia,Rural,Municipal,12.2,22.2,36.3,29.3
386,2022,Bahia,Total,Privada,5.0,20.6,49.8,24.6
387,2022,Bahia,Urbana,Privada,5.1,20.7,49.9,24.3
388,2022,Bahia,Rural,Privada,0.0,16.7,48.1,35.2
389,2022,Bahia,Total,Pública,8.3,20.2,43.6,27.9
390,2022,Bahia,Urbana,Pública,3.5,17.8,52.4,26.3
391,2022,Bahia,Rural,Pública,11.9,22.0,36.9,29.2
392,2022,Minas Gerais,Total,Total,7.7,33.7,47.4,11.2
393,2022,Minas Gerais,Urbana,Total,5.3,32.5,51.2,11.0
394,2022,Minas Gerais,Rural,Total,17.1,38.5,32.7,11.7
395,2022,Minas Gerais,Total,Federal,3.9,13.0,71.4,11.7
396,2022,Minas Gerais,Urbana,Federal,4.7,10.9,73.4,11.0
397,2022,Minas Gerais,Rural,Federal,0.0,23.1,61.5,15.4
398,2022,Minas Gerais,Total,Estadual,3.3,45.3,50.0,1.4
399,2022,Minas Gerais,Urbana,Estadual,3.0,42.8,53.0,1.2
400,2022,Minas Gerais,Rural,Estadual,6.2,70.9,19.3,3.6
401,2022,Minas Gerais,Total,Municipal,10.5,32.2,45.4,11.9
402,2022,Minas Gerais,Urbana,Municipal,6.5,30.9,51.1,11.5
403,2022,Minas Gerais,Rural,Municipal,18.5,34.9,34.0,12.6
404,2022,Minas Gerais,Total,Privada,5.7,25.2,49.2,19.9
405,2022,Minas Gerais,Urbana,Privada,5.7,25.0,49.3,20.0
406,2022,Minas Gerais,Rural,Privada,8.3,36.1,44.4,11.2
407,2022,Minas Gerais,Total,Pública,8.3,36.0,47.0,8.7
408,2022,Minas Gerais,Urbana,Pública,5.2,35.2,51.9,7.7
409,2022,Minas Gerais,Rural,Pública,17.2,38.6,32.6,11.6
410,2022,Espírito Santo,Total,Total,15.6,47.4,32.8,4.2
411,2022,Espírito Santo,Urbana,Total,7.3,50.4,39.0,3.3
412,2022,Espírito Santo,Rural,Total,33.7,40.8,19.1,6.4
413,2022,Espírito Santo,Total,Federal,0.0,9.1,81.8,9.1
414,2022,Espírito Santo,Urbana,Federal,0.0,5.9,88.2,5.9
415,2022,Espírito Santo,Rural,Federal,0.0,20.0,60.0,20.0
416,2022,Espírito Santo,Total,Estadual,2.7,52.7,42.6,2.0
417,2022,Espírito Santo,Urbana,Estadual,1.5,58.8,39.3,0.4
418,2022,Espírito Santo,Rural,Estadual,7.7,26.9,56.4,9.0
419,2022,Espírito Santo,Total,Municipal,19.8,50.1,27.5,2.6
420,2022,Espírito Santo,Urbana,Municipal,9.5,54.4,35.3,0.8
421,2022,Espírito Santo,Rural,Municipal,37.2,43.0,14.5,5.3
422,2022,Espírito Santo,Total,Privada,3.8,24.2,53.2,18.8
423,2022,Espírito Santo,Urbana,Privada,4.1,25.1,53.2,17.6
424,2022,Espírito Santo,Rural,Privada,0.0,10.5,52.6,36.9
425,2022,Espírito Santo,Total,Pública,17.0,50.2,30.3,2.5
426,2022,Espírito Santo,Urbana,Pública,7.8,54.8,36.6,0.8
427,2022,Espírito Santo,Rural,Pública,34.4,41.5,18.4,5.7
428,2022,Rio de Janeiro,Total,Total,3.6,19.3,57.0,20.1
429,2022,Rio de Janeiro,Urbana,Total,3.0,18.5,58.3,20.2
430,2022,Rio de Janeiro,Rural,Total,8.4,26.3,45.6,19.7
431,2022,Rio de Janeiro,Total,Federal,0.0,6.9,63.8,29.3
432,2022,Rio de Janeiro,Urbana,Federal,0.0,7.3,61.8,30.9
433,2022,Rio de Janeiro,Rural,Federal,0.0,0.0,100.0,0.0
434,2022,Rio de Janeiro,Total,Estadual,0.5,6.3,69.5,23.7
435,2022,Rio de Janeiro,Urbana,Estadual,0.5,6.5,70.3,22.7
436,2022,Rio de Janeiro,Rural,Estadual,0.0,4.0,60.4,35.6
437,2022,Rio de Janeiro,Total,Municipal,4.1,22.4,57.9,15.6
438,2022,Rio de Janeiro,Urbana,Municipal,3.0,20.9,60.8,15.3
439,2022,Rio de Janeiro,Rural,Municipal,9.6,29.5,43.7,17.2
440,2022,Rio de Janeiro,Total,Privada,4.0,19.7,51.5,24.8
441,2022,Rio de Janeiro,Urbana,Privada,4.0,19.7,51.6,24.7
442,2022,Rio de Janeiro,Rural,Privada,4.8,16.7,47.6,30.9
443,2022,Rio de Janeiro,Total,Pública,3.4,19.1,60.2,17.3
444,2022,Rio de Janeiro,Urbana,Pública,2.4,17.7,62.8,17.1
445,2022,Rio de Janeiro,Rural,Pública,8.6,26.8,45.6,19.0
446,2022,São Paulo,Total,Total,7.7,37.8,45.5,9.0
447,2022,São Paulo,Urbana,Total,7.3,37.6,46.0,9.1
448,2022,São Paulo,Rural,Total,17.3,41.2,35.0,6.5
449,2022,São Paulo,Total,Federal,2.6,2.6,92.3,2.5
450,2022,São Paulo,Urbana,Federal,2.6,2.6,92.1,2.7
451,2022,São Paulo,Rural,Federal,0.0,0.0,100.0,0.0
452,2022,São Paulo,Total,Estadual,7.5,64.9,25.3,2.3
453,2022,São Paulo,Urbana,Estadual,7.4,65.6,25.0,2.0
454,2022,São Paulo,Rural,Estadual,9.4,53.7,29.5,7.4
455,2022,São Paulo,Total,Municipal,7.3,33.8,50.6,8.3
456,2022,São Paulo,Urbana,Municipal,6.4,33.6,51.6,8.4
457,2022,São Paulo,Rural,Municipal,21.4,37.0,35.8,5.8
458,2022,São Paulo,Total,Privada,8.3,27.0,50.7,14.0
459,2022,São Paulo,Urbana,Privada,8.3,27.0,50.7,14.0
460,2022,São Paulo,Rural,Privada,6.7,20.0,62.2,11.1
461,2022,São Paulo,Total,Pública,7.4,43.4,42.8,6.4
462,2022,São Paulo,Urbana,Pública,6.7,43.5,43.4,6.4
463,2022,São Paulo,Rural,Pública,17.7,42.0,33.9,6.4
464,2022,Paraná,Total,Total,5.8,34.9,48.2,11.1
465,2022,Paraná,Urbana,Total,4.9,33.9,50.1,11.1
466,2022,Paraná,Rural,Total,11.6,41.2,36.3,10.9
467,2022,Paraná,Total,Federal,3.4,10.3,72.4,13.9
468,2022,Paraná,Urbana,Federal,3.7,11.1,70.4,14.8
469,2022,Paraná,Rural,Federal,0.0,0.0,100.0,0.0
470,2022,Paraná,Total,Estadual,8.3,61.3,29.3,1.1
471,2022,Paraná,Urbana,Estadual,7.2,60.8,31.2,0.8
472,2022,Paraná,Rural,Estadual,12.8,63.7,21.5,2.0
473,2022,Paraná,Total,Municipal,4.5,26.8,54.9,13.8
474,2022,Paraná,Urbana,Municipal,3.3,26.3,57.0,13.4
475,2022,Paraná,Rural,Municipal,11.0,29.7,43.8,15.5
476,2022,Paraná,Total,Privada,6.4,27.2,51.2,15.2
477,2022,Paraná,Urbana,Privada,6.4,27.2,51.2,15.2
478,2022,Paraná,Rural,Privada,12.5,25.0,37.5,25.0
479,2022,Paraná,Total,Pública,5.6,36.9,47.5,10.0
480,2022,Paraná,Urbana,Pública,4.4,36.0,49.7,9.9
481,2022,Paraná,Rural,Pública,11.6,41.3,36.3,10.8
482,2022,Santa Catarina,Total,Total,26.0,45.9,24.6,3.5
483,2022,Santa Catarina,Urbana,Total,24.2,46.1,26.2,3.5
484,2022,Santa Catarina,Rural,Total,34.4,45.1,17.0,3.5
485,2022,Santa Catarina,Total,Federal,0.0,12.8,79.5,7.7
486,2022,Santa Catarina,Urbana,Federal,0.0,11.1,80.6,8.3
487,2022,Santa Catarina,Rural,Federal,0.0,33.3,66.7,0.0
488,2022,Santa Catarina,Total,Estadual,58.2,40.4,1.4,0.0
489,2022,Santa Catarina,Urbana,Estadual,58.9,40.7,0.4,0.0
490,2022,Santa Catarina,Rural,Estadual,53.7,38.4,7.9,0.0
491,2022,Santa Catarina,Total,Municipal,18.6,52.3,26.3,2.8
492,2022,Santa Catarina,Urbana,Municipal,15.2,53.8,28.5,2.5
493,2022,Santa Catarina,Rural,Municipal,30.5,46.8,18.5,4.2
494,2022,Santa Catarina,Total,Privada,13.9,29.3,46.5,10.3
495,2022,Santa Catarina,Urbana,Privada,13.7,29.4,46.5,10.4
496,2022,Santa Catarina,Rural,Privada,33.3,22.2,44.5,0.0
497,2022,Santa Catarina,Total,Pública,28.2,49.0,20.6,2.2
498,2022,Santa Catarina,Urbana,Pública,26.6,50.0,21.5,1.9
499,2022,Santa Catarina,Rural,Pública,34.5,45.3,16.8,3.4
500,2022,Rio Grande do Sul,Total,Total,6.7,27.3,55.1,10.9
501,2022,Rio Grande do Sul,Urbana,Total,6.6,26.7,56.5,10.2
502,2022,Rio Grande do Sul,Rural,Total,6.9,29.9,49.3,13.9
503,2022,Rio Grande do Sul,Total,Federal,0.0,4.2,89.6,6.2
504,2022,Rio Grande do Sul,Urbana,Federal,0.0,0.0,92.3,7.7
505,2022,Rio Grande do Sul,Rural,Federal,0.0,22.2,77.8,0.0
506,2022,Rio Grande do Sul,Total,Estadual,0.9,15.4,70.9,12.8
507,2022,Rio Grande do Sul,Urbana,Estadual,0.2,12.8,74.9,12.1
508,2022,Rio Grande do Sul,Rural,Estadual,3.3,24.7,57.1,14.9
509,2022,Rio Grande do Sul,Total,Municipal,6.1,30.5,53.7,9.7
510,2022,Rio Grande do Sul,Urbana,Municipal,5.3,29.8,56.5,8.4
511,2022,Rio Grande do Sul,Rural,Municipal,8.3,32.5,45.9,13.3
512,2022,Rio Grande do Sul,Total,Privada,14.3,33.7,40.6,11.4
513,2022,Rio Grande do Sul,Urbana,Privada,14.2,33.9,40.6,11.3
514,2022,Rio Grande do Sul,Rural,Privada,22.2,11.1,38.9,27.8
515,2022,Rio Grande do Sul,Total,Pública,4.3,25.3,59.7,10.7
516,2022,Rio Grande do Sul,Urbana,Pública,3.5,23.7,63.1,9.7
517,2022,Rio Grande do Sul,Rural,Pública,6.8,30.1,49.4,13.7
518,2022,Mato Grosso do Sul,Total,Total,6.7,48.6,40.1,4.6
519,2022,Mato Grosso do Sul,Urbana,Total,6.6,49.9,39.1,4.4
520,2022,Mato Grosso do Sul,Rural,Total,6.8,40.9,46.4,5.9
521,2022,Mato Grosso do Sul,Total,Federal,0.0,9.1,90.9,0.0
522,2022,Mato Grosso do Sul,Urbana,Federal,0.0,11.1,88.9,0.0
523,2022,Mato Grosso do Sul,Rural,Federal,0.0,0.0,100.0,0.0
524,2022,Mato Grosso do Sul,Total,Estadual,3.2,68.7,26.6,1.5
525,2022,Mato Grosso do Sul,Urbana,Estadual,3.8,69.4,26.4,0.4
526,2022,Mato Grosso do Sul,Rural,Estadual,0.0,64.8,27.8,7.4
527,2022,Mato Grosso do Sul,Total,Municipal,8.0,49.9,39.4,2.7
528,2022,Mato Grosso do Sul,Urbana,Municipal,7.8,53.7,36.4,2.1
529,2022,Mato Grosso do Sul,Rural,Municipal,9.1,33.5,52.3,5.1
530,2022,Mato Grosso do Sul,Total,Privada,6.5,28.0,53.0,12.5
531,2022,Mato Grosso do Sul,Urbana,Privada,6.6,27.5,53.4,12.5
532,2022,Mato Grosso do Sul,Rural,Privada,0.0,60.0,20.0,20.0
533,2022,Mato Grosso do Sul,Total,Pública,6.7,54.6,36.4,2.3
534,2022,Mato Grosso do Sul,Urbana,Pública,6.6,57.6,34.1,1.7
535,2022,Mato Grosso do Sul,Rural,Pública,6.9,40.5,47.0,5.6
536,2022,Mato Grosso,Total,Total,12.7,47.2,35.1,5.0
537,2022,Mato Grosso,Urbana,Total,14.2,49.3,33.5,3.0
538,2022,Mato Grosso,Rural,Total,9.2,42.0,38.8,10.0
539,2022,Mato Grosso,Total,Federal,0.0,21.1,78.9,0.0
540,2022,Mato Grosso,Urbana,Federal,0.0,21.4,78.6,0.0
541,2022,Mato Grosso,Rural,Federal,0.0,20.0,80.0,0.0
542,2022,Mato Grosso,Total,Estadual,9.9,60.9,27.4,1.8
543,2022,Mato Grosso,Urbana,Estadual,11.5,69.1,19.4,0.0
544,2022,Mato Grosso,Rural,Estadual,6.3,42.0,45.9,5.8
545,2022,Mato Grosso,Total,Municipal,15.0,45.8,34.0,5.2
546,2022,Mato Grosso,Urbana,Municipal,17.5,47.7,33.0,1.8
547,2022,Mato Grosso,Rural,Municipal,10.5,42.2,35.7,11.6
548,2022,Mato Grosso,Total,Privada,9.6,27.2,52.5,10.7
549,2022,Mato Grosso,Urbana,Privada,9.6,27.1,52.8,10.5
550,2022,Mato Grosso,Rural,Privada,0.0,50.0,0.0,50.0
551,2022,Mato Grosso,Total,Pública,13.2,50.4,32.3,4.1
552,2022,Mato Grosso,Urbana,Pública,15.3,54.7,28.9,1.1
553,2022,Mato Grosso,Rural,Pública,9.2,42.0,38.9,9.9
554,2022,Goiás,Total,Total,5.7,32.4,51.8,10.1
555,2022,Goiás,Urbana,Total,5.8,32.7,52.3,9.2
556,2022,Goiás,Rural,Total,5.0,29.9,47.8,17.3
557,2022,Goiás,Total,Federal,0.0,3.7,96.3,0.0
558,2022,Goiás,Urbana,Federal,0.0,0.0,100.0,0.0
559,2022,Goiás,Rural,Federal,0.0,16.7,83.3,0.0
560,2022,Goiás,Total,Estadual,2.1,38.9,56.3,2.7
561,2022,Goiás,Urbana,Estadual,2.2,39.8,55.7,2.3
562,2022,Goiás,Rural,Estadual,1.5,27.7,64.6,6.2
563,2022,Goiás,Total,Municipal,6.8,31.4,49.9,11.9
564,2022,Goiás,Urbana,Municipal,7.1,31.6,51.0,10.3
565,2022,Goiás,Rural,Municipal,5.8,30.4,44.2,19.6
566,2022,Goiás,Total,Privada,6.7,29.1,50.7,13.5
567,2022,Goiás,Urbana,Privada,6.7,29.1,50.7,13.5
568,2022,Goiás,Rural,Privada,0.0,33.3,55.6,11.1
569,2022,Goiás,Total,Pública,5.5,33.3,52.1,9.1
570,2022,Goiás,Urbana,Pública,5.5,33.8,52.7,8.0
571,2022,Goiás,Rural,Pública,5.1,29.8,47.7,17.4
572,2022,Distrito Federal,Total,Total,12.6,56.2,26.7,4.5
573,2022,Distrito Federal,Urbana,Total,12.0,54.7,28.5,4.8
574,2022,Distrito Federal,Rural,Total,20.7,74.4,4.9,0.0
575,2022,Distrito Federal,Total,Federal,0.0,0.0,90.9,9.1
576,2022,Distrito Federal,Urbana,Federal,0.0,0.0,88.9,11.1
577,2022,Distrito Federal,Rural,Federal,0.0,0.0,100.0,0.0
578,2022,Distrito Federal,Total,Estadual,17.2,74.1,8.7,0.0
579,2022,Distrito Federal,Urbana,Estadual,16.5,73.8,9.7,0.0
580,2022,Distrito Federal,Rural,Estadual,22.1,76.6,1.3,0.0
581,2022,Distrito Federal,Total,Privada,6.3,31.4,51.5,10.8
582,2022,Distrito Federal,Urbana,Privada,6.4,31.1,51.6,10.9
583,2022,Distrito Federal,Rural,Privada,0.0,66.7,33.3,0.0
584,2022,Distrito Federal,Total,Pública,16.9,72.9,10.0,0.2
585,2022,Distrito Federal,Urbana,Pública,16.3,72.7,10.9,0.1
586,2022,Distrito Federal,Rural,Pública,21.5,74.7,3.8,0.0
0,2023,Brasil,Total,Total,8.7,31.8,45.7,13.8
1,2023,Brasil,Urbana,Total,6.6,32.2,49.4,11.8
2,2023,Brasil,Rural,Total,13.5,30.8,37.1,18.6
3,2023,Brasil,Total,Federal,0.6,7.9,75.7,15.8
4,2023,Brasil,Urbana,Federal,0.7,7.9,75.3,16.1
5,2023,Brasil,Rural,Federal,0.0,7.8,77.8,14.4
6,2023,Brasil,Total,Estadual,7.2,38.4,45.3,9.1
7,2023,Brasil,Urbana,Estadual,6.5,38.7,47.3,7.5
8,2023,Brasil,Rural,Estadual,10.7,37.1,35.9,16.3
9,2023,Brasil,Total,Municipal,9.4,31.6,44.8,14.2
10,2023,Brasil,Urbana,Municipal,6.0,32.7,50.7,10.6
11,2023,Brasil,Rural,Municipal,13.9,30.2,37.0,18.9
12,2023,Brasil,Total,Privada,7.8,27.1,48.1,17.0
13,2023,Brasil,Urbana,Privada,7.8,27.1,48.2,16.9
14,2023,Brasil,Rural,Privada,7.0,27.3,46.8,18.9
15,2023,Brasil,Total,Pública,8.9,33.0,45.0,13.1
16,2023,Brasil,Urbana,Pública,6.1,34.3,49.9,9.7
17,2023,Brasil,Rural,Pública,13.5,30.9,36.9,18.7
18,2023,Norte,Total,Total,12.7,28.4,42.5,16.4
19,2023,Norte,Urbana,Total,4.6,26.1,56.4,12.9
20,2023,Norte,Rural,Total,17.8,29.9,33.7,18.6
21,2023,Norte,Total,Federal,1.3,14.1,76.9,7.7
22,2023,Norte,Urbana,Federal,1.5,14.7,75.0,8.8
23,2023,Norte,Rural,Federal,0.0,10.0,90.0,0.0
24,2023,Norte,Total,Estadual,8.4,22.5,51.8,17.3
25,2023,Norte,Urbana,Estadual,3.4,16.7,63.4,16.5
26,2023,Norte,Rural,Estadual,16.1,31.5,33.6,18.8
27,2023,Norte,Total,Municipal,14.1,29.5,39.9,16.5
28,2023,Norte,Urbana,Municipal,3.8,29.1,56.4,10.7
29,2023,Norte,Rural,Municipal,18.1,29.7,33.6,18.6
30,2023,Norte,Total,Privada,9.3,33.0,44.1,13.6
31,2023,Norte,Urbana,Privada,9.4,32.9,43.9,13.8
32,2023,Norte,Rural,Privada,5.9,35.3,52.9,5.9
33,2023,Norte,Total,Pública,13.0,28.1,42.4,16.5
34,2023,Norte,Urbana,Pública,3.6,24.6,59.0,12.8
35,2023,Norte,Rural,Pública,17.8,29.9,33.6,18.7
36,2023,Nordeste,Total,Total,6.6,26.3,47.2,19.9
37,2023,Nordeste,Urbana,Total,3.8,24.8,53.8,17.6
38,2023,Nordeste,Rural,Total,9.9,28.2,39.6,22.3
39,2023,Nordeste,Total,Federal,0.0,9.0,71.2,19.8
40,2023,Nordeste,Urbana,Federal,0.0,9.3,72.0,18.7
41,2023,Nordeste,Rural,Federal,0.0,6.9,65.5,27.6
42,2023,Nordeste,Total,Estadual,1.1,18.4,62.8,17.7
43,2023,Nordeste,Urbana,Estadual,0.6,16.9,67.6,14.9
44,2023,Nordeste,Rural,Estadual,3.2,24.5,43.0,29.3
45,2023,Nordeste,Total,Municipal,7.8,28.6,44.2,19.4
46,2023,Nordeste,Urbana,Municipal,4.2,28.9,51.4,15.5
47,2023,Nordeste,Rural,Municipal,10.3,28.4,39.3,22.0
48,2023,Nordeste,Total,Privada,5.0,22.0,49.5,23.5
49,2023,Nordeste,Urbana,Privada,4.9,21.7,49.7,23.7
50,2023,Nordeste,Rural,Privada,6.6,29.7,44.3,19.4
51,2023,Nordeste,Total,Pública,6.9,27.1,46.8,19.2
52,2023,Nordeste,Urbana,Pública,3.3,25.9,55.3,15.5
53,2023,Nordeste,Rural,Pública,10.0,28.1,39.5,22.4
54,2023,Sudeste,Total,Total,7.8,35.0,46.5,10.7
55,2023,Sudeste,Urbana,Total,6.5,34.7,48.2,10.6
56,2023,Sudeste,Rural,Total,18.9,37.5,32.9,10.7
57,2023,Sudeste,Total,Federal,1.0,6.1,71.7,21.2
58,2023,Sudeste,Urbana,Federal,1.1,6.3,69.9,22.7
59,2023,Sudeste,Rural,Federal,0.0,4.5,86.4,9.1
60,2023,Sudeste,Total,Estadual,4.6,52.6,38.5,4.3
61,2023,Sudeste,Urbana,Estadual,4.5,52.6,39.0,3.9
62,2023,Sudeste,Rural,Estadual,5.6,53.3,32.7,8.4
63,2023,Sudeste,Total,Municipal,9.1,33.2,48.0,9.7
64,2023,Sudeste,Urbana,Municipal,6.4,32.7,51.5,9.4
65,2023,Sudeste,Rural,Municipal,21.6,35.5,32.1,10.8
66,2023,Sudeste,Total,Privada,7.8,27.2,48.9,16.1
67,2023,Sudeste,Urbana,Privada,7.8,27.2,48.9,16.1
68,2023,Sudeste,Rural,Privada,5.4,20.8,53.0,20.8
69,2023,Sudeste,Total,Pública,7.8,38.4,45.5,8.3
70,2023,Sudeste,Urbana,Pública,5.8,38.5,47.8,7.9
71,2023,Sudeste,Rural,Pública,19.3,37.9,32.4,10.4
72,2023,Sul,Total,Total,11.7,36.0,44.2,8.1
73,2023,Sul,Urbana,Total,10.8,35.6,45.8,7.8
74,2023,Sul,Rural,Total,16.2,37.8,36.2,9.8
75,2023,Sul,Total,Federal,0.9,4.3,81.9,12.9
76,2023,Sul,Urbana,Federal,1.0,3.9,83.3,11.8
77,2023,Sul,Rural,Federal,0.0,7.1,71.4,21.5
78,2023,Sul,Total,Estadual,17.4,37.5,39.1,6.0
79,2023,Sul,Urbana,Estadual,17.7,36.3,40.6,5.4
80,2023,Sul,Rural,Estadual,16.1,42.4,33.2,8.3
81,2023,Sul,Total,Municipal,9.1,36.8,46.5,7.6
82,2023,Sul,Urbana,Municipal,7.3,36.8,49.0,6.9
83,2023,Sul,Rural,Municipal,16.3,36.5,37.1,10.1
84,2023,Sul,Total,Privada,12.4,32.9,43.0,11.7
85,2023,Sul,Urbana,Privada,12.4,33.0,43.0,11.6
86,2023,Sul,Rural,Privada,18.9,16.2,43.2,21.7
87,2023,Sul,Total,Pública,11.5,36.8,44.5,7.2
88,2023,Sul,Urbana,Pública,10.3,36.5,46.7,6.5
89,2023,Sul,Rural,Pública,16.2,38.0,36.1,9.7
90,2023,Centro-Oeste,Total,Total,9.1,42.0,42.0,6.9
91,2023,Centro-Oeste,Urbana,Total,9.1,42.4,42.3,6.2
92,2023,Centro-Oeste,Rural,Total,8.7,40.0,40.4,10.9
93,2023,Centro-Oeste,Total,Federal,0.0,8.8,89.7,1.5
94,2023,Centro-Oeste,Urbana,Federal,0.0,7.5,90.6,1.9
95,2023,Centro-Oeste,Rural,Federal,0.0,13.3,86.7,0.0
96,2023,Centro-Oeste,Total,Estadual,9.2,53.3,35.1,2.4
97,2023,Centro-Oeste,Urbana,Estadual,9.1,54.1,34.8,2.0
98,2023,Centro-Oeste,Rural,Estadual,9.5,49.0,36.8,4.7
99,2023,Centro-Oeste,Total,Municipal,9.6,41.5,41.0,7.9
100,2023,Centro-Oeste,Urbana,Municipal,9.9,42.8,41.0,6.3
101,2023,Centro-Oeste,Rural,Municipal,8.7,36.9,41.3,13.1
102,2023,Centro-Oeste,Total,Privada,7.9,29.9,51.2,11.0
103,2023,Centro-Oeste,Urbana,Privada,7.9,29.8,51.3,11.0
104,2023,Centro-Oeste,Rural,Privada,5.0,45.0,35.0,15.0
105,2023,Centro-Oeste,Total,Pública,9.4,45.3,39.4,5.9
106,2023,Centro-Oeste,Urbana,Pública,9.5,46.7,39.1,4.7
107,2023,Centro-Oeste,Rural,Pública,8.8,39.9,40.5,10.8
108,2023,Rondônia,Total,Total,4.0,24.2,54.8,17.0
109,2023,Rondônia,Urbana,Total,3.0,25.2,59.3,12.5
110,2023,Rondônia,Rural,Total,6.1,22.0,44.9,27.0
111,2023,Rondônia,Total,Federal,0.0,22.2,77.8,0.0
112,2023,Rondônia,Urbana,Federal,0.0,28.6,71.4,0.0
113,2023,Rondônia,Rural,Federal,0.0,0.0,100.0,0.0
114,2023,Rondônia,Total,Estadual,1.8,22.5,59.5,16.2
115,2023,Rondônia,Urbana,Estadual,0.7,24.6,66.9,7.8
116,2023,Rondônia,Rural,Estadual,4.3,17.2,41.4,37.1
117,2023,Rondônia,Total,Municipal,2.9,22.6,54.2,20.3
118,2023,Rondônia,Urbana,Municipal,0.5,22.1,58.9,18.5
119,2023,Rondônia,Rural,Municipal,6.8,23.3,46.6,23.3
120,2023,Rondônia,Total,Privada,14.8,35.9,43.0,6.3
121,2023,Rondônia,Urbana,Privada,15.0,34.6,43.6,6.8
122,2023,Rondônia,Rural,Privada,11.1,55.6,33.3,0.0
123,2023,Rondônia,Total,Pública,2.5,22.5,56.5,18.5
124,2023,Rondônia,Urbana,Pública,0.6,23.3,62.5,13.6
125,2023,Rondônia,Rural,Pública,5.9,21.2,45.2,27.7
126,2023,Acre,Total,Total,20.8,38.2,31.1,9.9
127,2023,Acre,Urbana,Total,5.0,42.2,46.7,6.1
128,2023,Acre,Rural,Total,27.8,36.5,24.2,11.5
129,2023,Acre,Total,Federal,0.0,0.0,100.0,0.0
130,2023,Acre,Urbana,Federal,0.0,0.0,100.0,0.0
131,2023,Acre,Rural,Federal,0.0,0.0,100.0,0.0
132,2023,Acre,Total,Estadual,17.4,38.1,32.5,12.0
133,2023,Acre,Urbana,Estadual,1.7,43.7,49.4,5.2
134,2023,Acre,Rural,Estadual,24.1,35.8,25.3,14.8
135,2023,Acre,Total,Municipal,23.9,38.8,29.0,8.3
136,2023,Acre,Urbana,Municipal,6.8,43.7,44.1,5.4
137,2023,Acre,Rural,Municipal,30.4,37.0,23.3,9.3
138,2023,Acre,Total,Privada,9.8,34.1,41.5,14.6
139,2023,Acre,Urbana,Privada,9.8,34.1,41.5,14.6
140,2023,Acre,Total,Pública,21.1,38.3,30.8,9.8
141,2023,Acre,Urbana,Pública,4.5,43.0,47.3,5.2
142,2023,Acre,Rural,Pública,27.8,36.5,24.2,11.5
143,2023,Amazonas,Total,Total,17.8,30.8,39.7,11.7
144,2023,Amazonas,Urbana,Total,7.8,28.7,57.7,5.8
145,2023,Amazonas,Rural,Total,22.6,31.8,30.9,14.7
146,2023,Amazonas,Total,Federal,0.0,0.0,87.5,12.5
147,2023,Amazonas,Urbana,Federal,0.0,0.0,85.7,14.3
148,2023,Amazonas,Rural,Federal,0.0,0.0,100.0,0.0
149,2023,Amazonas,Total,Estadual,10.3,27.3,57.8,4.6
150,2023,Amazonas,Urbana,Estadual,11.3,18.5,65.3,4.9
151,2023,Amazonas,Rural,Estadual,7.0,58.9,31.0,3.1
152,2023,Amazonas,Total,Municipal,19.5,31.0,36.4,13.1
153,2023,Amazonas,Urbana,Municipal,3.5,33.0,59.0,4.5
154,2023,Amazonas,Rural,Municipal,23.4,30.5,30.8,15.3
155,2023,Amazonas,Total,Privada,13.8,39.2,36.2,10.8
156,2023,Amazonas,Urbana,Privada,14.0,39.7,35.4,10.9
157,2023,Amazonas,Rural,Privada,0.0,0.0,100.0,0.0
158,2023,Amazonas,Total,Pública,18.0,30.3,39.9,11.8
159,2023,Amazonas,Urbana,Pública,6.7,26.7,61.8,4.8
160,2023,Amazonas,Rural,Pública,22.7,31.8,30.8,14.7
161,2023,Roraima,Total,Total,20.2,36.2,33.0,10.6
162,2023,Roraima,Urbana,Total,12.2,33.1,45.3,9.4
163,2023,Roraima,Rural,Total,24.4,37.9,26.5,11.2
164,2023,Roraima,Total,Federal,0.0,28.6,71.4,0.0
165,2023,Roraima,Urbana,Federal,0.0,40.0,60.0,0.0
166,2023,Roraima,Rural,Federal,0.0,0.0,100.0,0.0
