,year,region,location,adm,prim_1,prim_2,prim_3,prim_4,prim_5,prim_6,sec_1,sec_2,sec_3,sec_4,sec_5,sec_6
107,2022,Centro-Oeste,Rural,Pública,34.3,14.1,20.2,23.3,5.7,2.4,6.8,13.3,28.5,35.3,12.2,3.9
108,2022,Rondônia,Total,Total,28.7,12.9,26.2,24.5,5.3,2.4,1,7.5,25.6,48.1,12.3,5.5
109,2022,Rondônia,Urbana,Total,25.7,12.4,26.9,26.1,6.1,2.8,0.5,5.7,24.7,50.1,12.9,6.1
110,2022,Rondônia,Rural,Total,36.4,13.7,21.9,21.6,3.7,2.7,4.3,22.1,30.9,33.8,8.2,0.7
111,2022,Rondônia,Total,Federal,--,--,--,--,--,--,0,31,59.4,8.9,0.7,0
112,2022,Rondônia,Urbana,Federal,--,--,--,--,--,--,0,23.2,64.5,11.4,0.9,0
113,2022,Rondônia,Rural,Federal,--,--,--,--,--,--,0,53.6,44.6,1.8,0,0
114,2022,Rondônia,Total,Estadual,11.3,6.1,27.6,39.8,10.7,4.5,0.7,3.5,18.7,55.2,15.1,6.8
115,2022,Rondônia,Urbana,Estadual,7.9,6.1,27.1,42.3,11.5,5.1,0.4,3.4,18.2,55.5,15.2,7.3
116,2022,Rondônia,Rural,Estadual,36,6,30.3,22.1,5,0.6,4.7,3.9,22.4,54.3,13.8,0.9
117,2022,Rondônia,Total,Municipal,44.3,16.9,22.3,11.6,2.5,2.4,--,--,--,--,--,--
118,2022,Rondônia,Urbana,Municipal,45.7,16.9,23.4,9.5,2.3,2.2,--,--,--,--,--,--
119,2022,Rondônia,Rural,Municipal,37.5,15.6,19.4,20.6,3.4,3.5,--,--,--,--,--,--
120,2022,Rondônia,Total,Privada,18.9,16.3,31.5,25.9,4.2,3.2,2.7,9.9,33.8,40,7.8,5.8
121,2022,Rondônia,Urbana,Privada,19.4,15.9,32.1,24.9,4.4,3.3,1.4,6.1,33.3,43.9,8.7,6.6
122,2022,Rondônia,Rural,Privada,10.2,23.1,20.5,42.3,2.6,1.3,9.6,31.5,37,17.8,2.7,1.4
123,2022,Rondônia,Total,Pública,29.7,12.2,25.2,24.7,5.7,2.5,0.5,7,23.9,49.3,13.3,6
124,2022,Rondônia,Urbana,Pública,26.6,11.5,25.7,26.7,6.6,2.9,0.4,5.5,23,50.9,13.7,6.5
125,2022,Rondônia,Rural,Pública,37.3,13.3,22,20.9,3.8,2.7,3.1,20.1,29.7,37.2,9.3,0.6
126,2022,Acre,Total,Total,30.4,16.2,28.4,22.7,1.9,0.4,5.5,14.5,38.5,36.3,4.2,1
127,2022,Acre,Urbana,Total,18.4,16.4,34.4,27.4,2.8,0.6,0.8,14.2,43.3,35.6,5,1.1
128,2022,Acre,Rural,Total,43.9,15.3,21,18.4,1.1,0.3,13.5,14.9,29.3,38.2,3.2,0.9
129,2022,Acre,Total,Federal,23.3,26.7,40,10,0,0,2.4,48.3,32.4,15.9,0.5,0.5
130,2022,Acre,Urbana,Federal,23.3,26.7,40,10,0,0,2.4,48.3,32.4,15.9,0.5,0.5
131,2022,Acre,Total,Estadual,19.2,14.7,33.6,29.3,2.5,0.7,6,11,39.6,38.1,4.2,1.1
132,2022,Acre,Urbana,Estadual,9.9,13.7,39.5,33.1,3,0.8,0.3,7.9,46.7,38.4,5.4,1.3
133,2022,Acre,Rural,Estadual,32.1,15.7,25,24.8,1.9,0.5,13.5,14.9,29.3,38.2,3.2,0.9
134,2022,Acre,Total,Municipal,44.3,16.7,21.2,16.8,0.9,0.1,--,--,--,--,--,--
135,2022,Acre,Urbana,Municipal,32,19.4,24.6,22.1,1.7,0.2,--,--,--,--,--,--
136,2022,Acre,Rural,Municipal,53.1,14.4,18.6,13.4,0.4,0.1,--,--,--,--,--,--
137,2022,Acre,Total,Privada,17.1,13.5,33,29.2,6.5,0.7,1.6,13.6,27.3,45.5,9.7,2.3
138,2022,Acre,Urbana,Privada,17.1,13.5,33,29.2,6.5,0.7,1.6,13.6,27.3,45.5,9.7,2.3
139,2022,Acre,Total,Pública,31,16.2,28.1,22.6,1.7,0.4,5.6,14.5,39,36,3.9,1
140,2022,Acre,Urbana,Pública,18.2,16.5,34.6,27.6,2.5,0.6,0.7,14,44.7,34.9,4.6,1.1
141,2022,Acre,Rural,Pública,43.9,15.3,21,18.4,1.1,0.3,13.5,14.9,29.3,38.2,3.2,0.9
142,2022,Amazonas,Total,Total,23.5,19.5,25.3,26.2,3.7,1.8,6.1,8.7,24.5,45.1,10.2,5.4
143,2022,Amazonas,Urbana,Total,10,19.8,30.5,32.3,4.7,2.7,0.4,8.8,29,44.4,10.6,6.8
144,2022,Amazonas,Rural,Total,44.3,18.7,16.8,17.3,2.4,0.5,22.8,8,10.6,47,9.9,1.7
145,2022,Amazonas,Total,Federal,0,90.9,5.5,1.8,1.8,0,0.6,33.4,23.5,41.7,0.7,0.1
146,2022,Amazonas,Urbana,Federal,0,90.9,5.5,1.8,1.8,0,0.7,35.7,22.4,40.4,0.6,0.2
147,2022,Amazonas,Rural,Federal,--,--,--,--,--,--,0,9.2,34.8,54.5,1.5,0
148,2022,Amazonas,Total,Estadual,3.8,14.6,26,42.7,9,3.9,6.9,6.7,23.4,45.6,11.3,6.1
149,2022,Amazonas,Urbana,Estadual,2.8,14.5,26.2,43.7,8.6,4.2,0.3,6.1,28.5,45,12.1,8
150,2022,Amazonas,Rural,Estadual,11.6,14.6,23.7,35.8,12,2.3,23.5,8,10,46.7,10.2,1.6
151,2022,Amazonas,Total,Municipal,30.1,20.8,21.9,22.9,2.8,1.5,--,--,--,--,--,--
152,2022,Amazonas,Urbana,Municipal,11.7,22.6,28.1,31.1,3.8,2.7,--,--,--,--,--,--
153,2022,Amazonas,Rural,Municipal,46.9,18.8,16.1,16,1.9,0.3,--,--,--,--,--,--
154,2022,Amazonas,Total,Privada,18.4,12.7,41.9,23.8,2,1.2,0.9,8.5,35.1,43.7,7,4.8
155,2022,Amazonas,Urbana,Privada,18.4,12.8,42,23.7,2,1.1,0.9,8.6,35.5,43.4,7.1,4.5
156,2022,Amazonas,Rural,Privada,23.9,0,19,47.6,0,9.5,0,0,0,66.7,0,33.3
157,2022,Amazonas,Total,Pública,23.8,20,23.7,26.6,4,1.9,6.4,8.7,23.4,45.3,10.6,5.6
158,2022,Amazonas,Urbana,Pública,8.5,20.7,28.6,34,5.2,3,0.2,8.8,28,44.6,11.1,7.3
159,2022,Amazonas,Rural,Pública,44.3,18.7,16.8,17.3,2.4,0.5,22.9,8,10.6,46.9,10,1.6
160,2022,Roraima,Total,Total,25.5,15.6,25.8,26.9,4.9,1.3,1.1,10.7,29.4,45.6,10.5,2.7
161,2022,Roraima,Urbana,Total,17,18,32.8,26.1,4.2,1.9,0.6,12.2,33.1,42.9,7.9,3.3
162,2022,Roraima,Rural,Total,35.9,11.7,16.3,28.7,6.6,0.8,1.7,8.5,24.2,49.3,14.3,2
163,2022,Roraima,Total,Federal,6.8,43.3,13.3,30,3.3,3.3,4.4,52.4,20.3,22.5,0,0.4
164,2022,Roraima,Urbana,Federal,6.8,43.3,13.3,30,3.3,3.3,4.6,50,19.5,25.3,0,0.6
165,2022,Roraima,Rural,Federal,--,--,--,--,--,--,4.2,57.5,21.9,16.4,0,0
166,2022,Roraima,Total,Estadual,16.1,12.6,26.1,35.8,7.5,1.9,0.8,6.3,30.1,48,11.7,3.1
167,2022,Roraima,Urbana,Estadual,0.5,12.7,37.3,39.4,7,3.1,0,7.3,35.1,44.8,8.9,3.9
168,2022,Roraima,Rural,Estadual,26.7,12.4,18.1,33.6,8.1,1.1,1.8,4.9,24.2,51.6,15.4,2.1
169,2022,Roraima,Total,Municipal,36.3,16.8,21.6,19.8,3.7,1.8,--,--,--,--,--,--
170,2022,Roraima,Urbana,Municipal,28,20,26.5,19.9,3.3,2.3,--,--,--,--,--,--
171,2022,Roraima,Rural,Municipal,54.8,8.5,11.7,19.7,4.5,0.8,--,--,--,--,--,--
172,2022,Roraima,Total,Privada,14,16.1,33.6,28.4,7,0.9,0,6.3,25.4,54.2,12,2.1
173,2022,Roraima,Urbana,Privada,14,16.1,33.6,28.4,7,0.9,0,6.8,25,53,12.9,2.3
174,2022,Roraima,Rural,Privada,--,--,--,--,--,--,0,0,30,70,0,0
175,2022,Roraima,Total,Pública,26.3,15.4,24.9,27.1,5,1.3,1.1,10.8,29.2,45.5,10.6,2.8
176,2022,Roraima,Urbana,Pública,17.1,18,32.2,26.4,4.2,2.1,0.6,12.5,33.2,42.4,7.8,3.5
177,2022,Roraima,Rural,Pública,35.9,11.7,16.3,28.7,6.6,0.8,1.9,8.5,24,49.2,14.4,2
178,2022,Pará,Total,Total,22.1,12.2,30,24.4,6.4,4.9,0.7,6.9,19,37.9,19,16.5
179,2022,Pará,Urbana,Total,16.4,11.6,30.9,25.7,7.9,7.5,0.6,6.9,17.7,38.5,19.1,17.2
180,2022,Pará,Rural,Total,28.7,12.2,27.4,23.6,5.4,2.7,1,5,23.8,29.9,22.4,17.9
181,2022,Pará,Total,Federal,6.9,31.4,29.1,29.1,2.9,0.6,1.8,23,40,31.9,2.2,1.1
182,2022,Pará,Urbana,Federal,6.9,31.4,29.1,29.1,2.9,0.6,1.9,22,39.8,33,2.2,1.1
183,2022,Pará,Rural,Federal,--,--,--,--,--,--,0,50,47.4,0,2.6,0
184,2022,Pará,Total,Estadual,4.7,3.1,18.7,35,17.9,20.6,0.5,4.6,14.8,37.6,22.2,20.3
185,2022,Pará,Urbana,Estadual,4.1,3.4,18,35.6,17.3,21.6,0.4,4.6,12.7,38.3,22.6,21.4
186,2022,Pará,Rural,Estadual,7.4,0.9,18,29.5,23.3,20.9,1,3,23.4,30.1,23.5,19
187,2022,Pará,Total,Municipal,23.3,12.3,31,23.4,5.6,4.4,0,23.5,5.9,41.2,17.6,11.8
188,2022,Pará,Urbana,Municipal,15.4,11.5,33.7,24.6,7.3,7.5,0,23.5,5.9,41.2,17.6,11.8
189,2022,Pará,Rural,Municipal,29.5,12.7,27.7,23.3,4.7,2.1,--,--,--,--,--,--
190,2022,Pará,Total,Privada,24.2,15.1,27.7,23,5.3,4.7,0.9,9.5,26.3,39,12.7,11.6
191,2022,Pará,Urbana,Privada,24.3,15.2,27.7,22.8,5.3,4.7,0.9,8.8,26.3,39.1,12.9,12
192,2022,Pará,Rural,Privada,10.2,7.9,25.8,42.7,11.2,2.2,0.8,26,24.4,36.6,8.9,3.3
193,2022,Pará,Total,Pública,21.4,11.5,30,24.9,6.8,5.4,0.6,6.2,16.9,37.1,20.5,18.7
194,2022,Pará,Urbana,Pública,13.5,10.2,31.3,27,9,9,0.4,6.2,15.1,37.9,20.8,19.6
195,2022,Pará,Rural,Pública,28.7,12.2,27.4,23.6,5.4,2.7,1,3.8,23.8,29.5,23.2,18.7
196,2022,Amapá,Total,Total,36.3,21.4,24.8,15.1,1.9,0.5,2.1,20.5,39,31.9,5.1,1.4
197,2022,Amapá,Urbana,Total,27.5,24.4,28.3,16.8,2.3,0.7,0.4,18.4,42.3,31.6,5.6,1.7
198,2022,Amapá,Rural,Total,55.4,14,17.3,12,1.1,0.2,8.6,28.9,25.7,33.3,3.1,0.4
199,2022,Amapá,Total,Federal,--,--,--,--,--,--,0.5,24.2,35.1,36.8,3,0.4
200,2022,Amapá,Urbana,Federal,--,--,--,--,--,--,0.5,24.2,35.1,36.8,3,0.4
201,2022,Amapá,Total,Estadual,23.5,22.4,32.8,18.6,2.3,0.4,2.1,21.3,40.8,29.2,5.1,1.5
202,2022,Amapá,Urbana,Estadual,10.4,26.2,39.4,20.6,2.8,0.6,0.3,18.7,45.5,28,5.7,1.8
203,2022,Amapá,Rural,Estadual,46.7,15.6,21,15,1.6,0.1,8.7,29.9,25.1,33,2.9,0.4
204,2022,Amapá,Total,Municipal,58.5,21.5,9.3,8.6,1.4,0.7,--,--,--,--,--,--
205,2022,Amapá,Urbana,Municipal,52.5,25.5,9.5,10,1.8,0.7,--,--,--,--,--,--
206,2022,Amapá,Rural,Municipal,72.6,11.2,9.8,5.3,0.4,0.7,--,--,--,--,--,--
207,2022,Amapá,Total,Privada,19.9,11.4,31.9,30.3,4.5,2,2.1,10.1,25.4,49.1,9,4.3
208,2022,Amapá,Urbana,Privada,20,11.6,31.7,30.2,4.4,2.1,1.2,9.2,24.5,50.7,9.5,4.9
209,2022,Amapá,Rural,Privada,17.2,5.7,37.1,34.3,5.7,0,7.5,17.5,32.5,37.5,5,0
210,2022,Amapá,Total,Pública,38,22.5,23.8,13.6,1.7,0.4,2,21.6,40.2,29.9,4.9,1.4
211,2022,Amapá,Urbana,Pública,28.5,26.4,27.4,14.9,2.2,0.6,0.3,19.4,44.2,29.1,5.4,1.6
212,2022,Amapá,Rural,Pública,56,14.1,17,11.6,1.1,0.2,8.7,29.9,25.1,33,2.9,0.4
213,2022,Tocantins,Total,Total,27.1,13.4,29,25.8,4.1,0.6,1.5,14.2,28,46.5,8.5,1.3
214,2022,Tocantins,Urbana,Total,23.1,12.9,30.9,27.7,4.7,0.7,1.4,13.9,26.5,47.6,9.1,1.5
215,2022,Tocantins,Rural,Total,41.1,14.9,21.2,20,2.6,0.2,2.5,15.5,35.7,41.1,5,0.2
216,2022,Tocantins,Total,Federal,--,--,--,--,--,--,6.1,46.6,28.3,17.4,1.1,0.5
217,2022,Tocantins,Urbana,Federal,--,--,--,--,--,--,7.6,48.1,21.2,21.4,1.4,0.3
218,2022,Tocantins,Rural,Federal,--,--,--,--,--,--,1,40.9,54.8,2.2,0,1.1
219,2022,Tocantins,Total,Estadual,9.1,7,29.4,45.6,8.2,0.7,1.1,11,27.6,49.6,9.4,1.3
220,2022,Tocantins,Urbana,Estadual,4.5,7.8,29.5,48.1,9.2,0.9,0.7,10.7,26.5,50.4,10.1,1.6
221,2022,Tocantins,Rural,Estadual,27.2,3.6,29,35.9,4.2,0.1,2.4,12.8,33,45.9,5.8,0.1
222,2022,Tocantins,Total,Municipal,41.5,18,26.2,11.5,2.1,0.7,--,--,--,--,--,--
223,2022,Tocantins,Urbana,Municipal,37.9,16.8,29.5,12.6,2.4,0.8,--,--,--,--,--,--
224,2022,Tocantins,Rural,Municipal,50.4,21.2,15.7,10.7,1.7,0.3,--,--,--,--,--,--
225,2022,Tocantins,Total,Privada,17.4,11.4,36.7,29.2,4,1.3,2.6,13.3,29.6,44.4,6.9,3.2
226,2022,Tocantins,Urbana,Privada,17.7,10.7,36.3,29.7,4.2,1.4,2.2,13.6,28.2,45.4,7.2,3.4
227,2022,Tocantins,Rural,Privada,2.5,34.1,48.8,14.6,0,0,8.3,4.2,50,37.5,0,0
228,2022,Tocantins,Total,Pública,28.1,13.5,27.9,25.7,4.3,0.5,1.6,14,27.6,46.9,8.7,1.2
229,2022,Tocantins,Urbana,Pública,23.7,13.1,29.9,27.8,4.9,0.6,1.3,13.7,26,48.1,9.4,1.5
230,2022,Tocantins,Rural,Pública,41.7,14.6,20.8,20.1,2.6,0.2,2.3,15.8,35.3,41.2,5.2,0.2
231,2022,Maranhão,Total,Total,29.2,27,18.7,21.1,2.6,1.4,0.8,14.7,28.6,39.9,10.2,5.8
232,2022,Maranhão,Urbana,Total,20.7,27.2,21.8,25.1,3.2,2,0.5,12.2,30.1,40.2,10.6,6.4
233,2022,Maranhão,Rural,Total,37.8,24.9,14.6,19.6,2.1,1,1.9,21.1,19.2,39.7,11.4,6.7
234,2022,Maranhão,Total,Federal,14,37.5,15.6,29.7,1.6,1.6,1.4,20.1,34.6,38.1,5.1,0.7
235,2022,Maranhão,Urbana,Federal,0,47.5,12.5,37.5,2.5,0,1.3,20,36.6,35.8,5.5,0.8
236,2022,Maranhão,Rural,Federal,37.5,20.8,20.8,16.7,0,4.2,1.9,20.1,29.4,44.2,4.1,0.3
237,2022,Maranhão,Total,Estadual,16.1,10.8,19.8,43,6.9,3.4,0.3,13.7,28.4,39.8,11.2,6.6
238,2022,Maranhão,Urbana,Estadual,1.6,13.1,16.4,57.2,6.3,5.4,0.1,11.7,29.8,39.9,11.4,7.1
239,2022,Maranhão,Rural,Estadual,28.2,8.8,22.4,31.4,7.5,1.7,1.2,19,18.6,40.3,13.1,7.8
240,2022,Maranhão,Total,Municipal,29.7,28.5,17.2,20.6,2.5,1.5,10.2,40.3,14.6,27.4,4.4,3.1
241,2022,Maranhão,Urbana,Municipal,19.8,29.9,20.1,24.9,3.2,2.1,0,42.9,21.4,25.7,8.6,1.4
242,2022,Maranhão,Rural,Municipal,38.2,25.4,14.2,19.3,2,0.9,14.8,39.1,11.5,28.2,2.6,3.8
243,2022,Maranhão,Total,Privada,24.2,15.3,28.2,26.7,3.9,1.7,2.4,12.3,24.1,44.6,10,6.6
244,2022,Maranhão,Urbana,Privada,24.1,15,28.2,27.1,3.9,1.7,2.2,8.5,24.8,46.6,10.7,7.2
245,2022,Maranhão,Rural,Privada,24,19.3,25.4,25.4,5.3,0.6,3.6,32.8,18.6,32.8,8,4.2
246,2022,Maranhão,Total,Pública,29.5,28.2,17.3,21,2.5,1.5,0.5,14.7,28.8,39.5,10.5,6
247,2022,Maranhão,Urbana,Pública,19.4,29.6,20.1,25.6,3.2,2.1,0.2,12.5,30.3,39.5,10.9,6.6
248,2022,Maranhão,Rural,Pública,37.8,25,14.5,19.6,2.1,1,1.9,20,19.3,40.2,11.7,6.9
249,2022,Piauí,Total,Total,17.8,18.9,26.5,26.2,6.1,4.5,0.8,12.9,23.7,38.5,13.9,10.2
250,2022,Piauí,Urbana,Total,13.3,19.2,26.7,28.3,7.1,5.4,0.8,12.1,23.6,39.1,14.2,10.2
251,2022,Piauí,Rural,Total,25.5,15.9,24.8,25.2,4.9,3.7,0.7,18.9,20.7,32.7,12.2,14.8
252,2022,Piauí,Total,Federal,--,--,--,--,--,--,0.6,33.3,31.9,32.4,0.9,0.9
253,2022,Piauí,Urbana,Federal,--,--,--,--,--,--,0.3,32.1,32.1,33.6,1,0.9
254,2022,Piauí,Rural,Federal,--,--,--,--,--,--,2.3,44.4,30,22.2,0,1.1
255,2022,Piauí,Total,Estadual,2,9.8,17.2,41.6,15.2,14.2,0.6,11.2,22,38.6,15.7,11.9
256,2022,Piauí,Urbana,Estadual,1.9,9.9,16.5,42.1,15.4,14.2,0.7,10.4,21.8,39.1,16,12
257,2022,Piauí,Rural,Estadual,0,2.2,57.8,17.8,8.9,13.3,0.4,16.4,19.9,33.4,13.6,16.3
258,2022,Piauí,Total,Municipal,18.3,18.9,27.2,25.3,5.9,4.4,--,--,--,--,--,--
259,2022,Piauí,Urbana,Municipal,11.8,19.8,28.5,27.5,7,5.4,--,--,--,--,--,--
260,2022,Piauí,Rural,Municipal,25.6,16,24.6,25.2,4.9,3.7,--,--,--,--,--,--
261,2022,Piauí,Total,Privada,19.5,18.3,23.3,27.6,6.1,5.2,1.9,7.5,24.3,42.6,13.9,9.8
262,2022,Piauí,Urbana,Privada,19.6,18.3,23.4,27.5,6.1,5.1,2,7.6,24.4,42.5,13.9,9.6
263,2022,Piauí,Rural,Privada,0,0,6.2,75,0,18.8,0,0,6.2,62.5,12.5,18.8
264,2022,Piauí,Total,Pública,16.8,18.5,26.8,26.7,6.4,4.8,0.6,13.4,23,38,14.2,10.8
265,2022,Piauí,Urbana,Pública,10.6,18.8,27.4,29.4,7.8,6,0.6,12.5,22.8,38.6,14.6,10.9
266,2022,Piauí,Rural,Pública,25.6,15.9,24.8,25.1,4.9,3.7,0.5,19.3,21,32.3,12.2,14.7
267,2022,Ceará,Total,Total,16.8,19.5,34.3,25.5,2.9,1,0.9,16.8,40.3,31.7,7.9,2.4
268,2022,Ceará,Urbana,Total,14.2,18.3,36.2,26.8,3.3,1.2,0.8,16.3,40.1,32.2,8.1,2.5
269,2022,Ceará,Rural,Total,22.3,20.7,27.1,27.2,2.1,0.6,1.2,20.6,40.3,28.9,7.3,1.7
270,2022,Ceará,Total,Federal,0,55.2,39.5,5.3,0,0,3.8,43.3,26.3,26.1,0.5,0
271,2022,Ceará,Urbana,Federal,0,55.2,39.5,5.3,0,0,3.9,42.4,25.4,27.8,0.5,0
272,2022,Ceará,Rural,Federal,--,--,--,--,--,--,3.5,55.4,39.3,1.8,0,0
273,2022,Ceará,Total,Estadual,6.3,5.9,25.3,49,10.1,3.4,0.1,16.2,42.7,30.1,8.3,2.6
274,2022,Ceará,Urbana,Estadual,2,5.5,19.9,56.4,11.5,4.7,0.3,15.8,42.5,30.3,8.4,2.7
275,2022,Ceará,Rural,Estadual,15,6.8,36.7,33.7,7.1,0.7,0.2,19.1,41,30.2,7.7,1.8
276,2022,Ceará,Total,Municipal,14.7,20.6,35.1,26.2,2.5,0.9,--,--,--,--,--,--
277,2022,Ceará,Urbana,Municipal,10,19.3,38.4,28.2,3,1.1,--,--,--,--,--,--
278,2022,Ceará,Rural,Municipal,22.3,21,26.9,27.1,2,0.7,--,--,--,--,--,--
279,2022,Ceará,Total,Privada,23.5,15.6,31,24.5,3.9,1.5,3,9.1,25.1,46.2,11.8,4.8
280,2022,Ceará,Urbana,Privada,23.5,15.6,31,24.5,3.9,1.5,2.8,8.9,25.2,46.4,11.9,4.8
281,2022,Ceará,Rural,Privada,37,16.9,29.2,16.9,0,0,40,26.7,6.7,23.3,3.3,0
282,2022,Ceará,Total,Pública,14.4,20.2,34.9,26.8,2.7,1,0.4,17.5,41.9,29.8,7.9,2.5
283,2022,Ceará,Urbana,Pública,9.8,19,37.9,28.9,3.2,1.2,0.4,17.1,41.7,30.2,8,2.6
284,2022,Ceará,Rural,Pública,22.2,20.7,27.1,27.3,2.1,0.6,0.3,20.5,41,29.1,7.4,1.7
285,2022,Rio Grande do Norte,Total,Total,27.2,15.9,23.5,24.8,5.5,3.1,0.5,7.3,30.3,39.4,14.3,8.2
286,2022,Rio Grande do Norte,Urbana,Total,22.1,15.5,25.6,27.1,6.1,3.6,0.5,7,30.1,39.6,14.4,8.4
287,2022,Rio Grande do Norte,Rural,Total,42.5,14.3,14.9,21.4,4.2,2.7,0,11.7,28.3,34.6,16.7,8.7
288,2022,Rio Grande do Norte,Total,Federal,82.6,0,17.4,0,0,0,0.2,13.8,47.7,35.8,2.1,0.4
289,2022,Rio Grande do Norte,Urbana,Federal,82.6,0,17.4,0,0,0,0.2,13.2,47.3,36.7,2.1,0.5
290,2022,Rio Grande do Norte,Rural,Federal,--,--,--,--,--,--,0,18.3,50.6,29.2,1.9,0
291,2022,Rio Grande do Norte,Total,Estadual,10.2,9.3,19.6,39.3,13.6,8,0.2,4.3,26.4,38.3,19.1,11.7
292,2022,Rio Grande do Norte,Urbana,Estadual,9.8,9.4,19.7,39.4,13.6,8.1,0.2,4.1,26.7,38.3,18.9,11.8
293,2022,Rio Grande do Norte,Rural,Estadual,14.5,6,17,40.3,15.1,7.1,0,8,15.6,36,26.4,14
294,2022,Rio Grande do Norte,Total,Municipal,32.5,17.7,19.5,22.5,4.6,3.2,--,--,--,--,--,--
295,2022,Rio Grande do Norte,Urbana,Municipal,25,17.8,22.2,25.6,5.5,3.9,--,--,--,--,--,--
296,2022,Rio Grande do Norte,Rural,Municipal,44.5,15.3,14.5,19.9,3.4,2.4,--,--,--,--,--,--
297,2022,Rio Grande do Norte,Total,Privada,21.6,12.9,32.9,25.5,4.4,2.7,1.5,9.9,24.8,44.8,11.4,7.6
298,2022,Rio Grande do Norte,Urbana,Privada,21.2,13.1,33,25.6,4.4,2.7,1.6,9.9,24.9,44.6,11.4,7.6
299,2022,Rio Grande do Norte,Rural,Privada,50.1,2.8,24.5,18.9,2.8,0.9,0,0,0,88.9,0,11.1
300,2022,Rio Grande do Norte,Total,Pública,28.3,16.4,19.7,25.5,6.3,3.8,0.1,6.3,30.8,37.8,15.6,9.4
301,2022,Rio Grande do Norte,Urbana,Pública,21.6,16,21.7,28.8,7.4,4.5,0.1,5.8,30.7,38,15.7,9.7
302,2022,Rio Grande do Norte,Rural,Pública,42.2,14.6,14.6,21.5,4.3,2.8,0,11.8,29,33.4,17.1,8.7
303,2022,Paraíba,Total,Total,29.1,16.4,24.4,22.4,5.2,2.5,0.7,18.9,39.5,26.6,9.3,5
304,2022,Paraíba,Urbana,Total,23.1,16.8,27.1,24.4,5.8,2.8,0.7,19.5,39.6,26.2,9.1,4.9
305,2022,Paraíba,Rural,Total,47.8,12.2,14,19.8,4,2.2,1,7.2,33.3,33.4,15.3,9.8
306,2022,Paraíba,Total,Federal,90,0,10,0,0,0,0.9,32.7,29.8,35.6,0.8,0.2
307,2022,Paraíba,Urbana,Federal,90,0,10,0,0,0,0.5,33.9,28,36.5,0.9,0.2
308,2022,Paraíba,Rural,Federal,--,--,--,--,--,--,7.5,5,72.5,15,0,0
309,2022,Paraíba,Total,Estadual,8.2,10.7,30.8,30.7,13,6.6,0.4,19.4,42.7,21.7,10.1,5.7
310,2022,Paraíba,Urbana,Estadual,7.6,11,32.7,29.7,12.7,6.3,0.4,20.2,43.4,20.8,9.7,5.5
311,2022,Paraíba,Rural,Estadual,12.7,8.3,16.7,37.1,16,9.2,0.5,7.5,30,34.8,16.6,10.6
312,2022,Paraíba,Total,Municipal,32.8,16.8,20.7,21.9,5.1,2.7,0,14.2,28.6,52.4,0,4.8
313,2022,Paraíba,Urbana,Municipal,23.3,17.7,24.2,25.2,6.2,3.4,0,23.1,0,69.2,0,7.7
314,2022,Paraíba,Rural,Municipal,51.6,12.4,13.7,17.9,2.9,1.5,0,0,75,25,0,0
315,2022,Paraíba,Total,Privada,26.8,15.4,27.2,24.1,4.1,2.4,1.8,8.6,28.4,42.2,11.7,7.3
316,2022,Paraíba,Urbana,Privada,26.9,15.3,27.3,24.1,4.1,2.3,1.8,8.6,28.4,42.2,11.7,7.3
317,2022,Paraíba,Rural,Privada,20.5,28.2,7.7,38.5,0,5.1,--,--,--,--,--,--
318,2022,Paraíba,Total,Pública,28.6,16.1,23.4,22.9,6,3,0.4,20.9,41.3,23.2,9.1,5.1
319,2022,Paraíba,Urbana,Pública,20.2,16.7,26.9,25.6,7.1,3.5,0.5,21.7,41.7,22.5,8.7,4.9
320,2022,Paraíba,Rural,Pública,47.9,12.1,14.1,19.7,4.1,2.1,1,7.2,33.3,33.4,15.3,9.8
321,2022,Pernambuco,Total,Total,26,17.7,26.1,23.5,4.4,2.3,0.8,7.6,40.3,37.2,8.9,5.2
322,2022,Pernambuco,Urbana,Total,20.9,17.5,29,25.2,4.8,2.6,0.7,7.2,41.6,36.3,8.8,5.4
323,2022,Pernambuco,Rural,Total,40.1,16.4,15.2,21.9,4.2,2.2,1.5,10.4,26.7,46,11,4.4
324,2022,Pernambuco,Total,Federal,0,55.7,40.5,2.5,0,1.3,1.1,13.5,33.7,46,4.9,0.8
325,2022,Pernambuco,Urbana,Federal,0,55.7,40.5,2.5,0,1.3,0.8,10.6,34.7,47.8,5.5,0.6
326,2022,Pernambuco,Rural,Federal,--,--,--,--,--,--,2.2,20.8,31.1,41.3,3.4,1.2
327,2022,Pernambuco,Total,Estadual,8.9,6.9,26.5,42.1,11.1,4.5,0.7,6.7,42.4,35.1,9.2,5.9
328,2022,Pernambuco,Urbana,Estadual,1.5,6.7,30,44.4,12.2,5.2,0.5,6.5,44.2,33.8,8.9,6.1
329,2022,Pernambuco,Rural,Estadual,32.7,7.6,15.1,34.6,7.8,2.2,1.4,8.4,25.5,47.1,12.5,5.1
330,2022,Pernambuco,Total,Municipal,29,19.3,21.7,22.5,4.6,2.9,4,0,12,64,8,12
331,2022,Pernambuco,Urbana,Municipal,22.2,19.1,24.9,25.1,5.3,3.4,--,--,--,--,--,--
332,2022,Pernambuco,Rural,Municipal,41.4,17.6,14.8,20.3,3.7,2.2,4,0,12,64,8,12
333,2022,Pernambuco,Total,Privada,22.5,15.9,32.6,23.6,3.6,1.8,1.1,8.6,30.2,44.7,10.1,5.3
