,year,region,location,adm,elem_0,prim_0,sec_0
253,2021,Piauí,Total,Privada,70.5,84.4,94.4
254,2021,Piauí,Total,Pública,77.4,87.3,92.9
255,2021,Piauí,Urbana,Total,79,90,93.4
256,2021,Piauí,Urbana,Federal,--,--,99.6
257,2021,Piauí,Urbana,Estadual,--,93.2,92.6
258,2021,Piauí,Urbana,Municipal,81.6,91.5,46.7
259,2021,Piauí,Urbana,Privada,70.5,84.3,94.4
260,2021,Piauí,Urbana,Pública,81.6,91.8,93.2
261,2021,Piauí,Rural,Total,70.5,79.3,90.1
262,2021,Piauí,Rural,Federal,--,--,100
263,2021,Piauí,Rural,Estadual,--,83.8,89.5
264,2021,Piauí,Rural,Municipal,70.5,79.3,53.3
265,2021,Piauí,Rural,Privada,--,88.2,93.8
266,2021,Piauí,Rural,Pública,70.5,79.3,90
267,2021,Ceará,Total,Total,80.1,89.1,96.5
268,2021,Ceará,Total,Federal,100,100,98.4
269,2021,Ceará,Total,Estadual,82.8,93.9,97.6
270,2021,Ceará,Total,Municipal,85.6,92.9,--
271,2021,Ceará,Total,Privada,59.1,76,91.5
272,2021,Ceará,Total,Pública,85.6,92.9,97.7
273,2021,Ceará,Urbana,Total,80.2,89.3,96.4
274,2021,Ceará,Urbana,Federal,100,100,98.3
275,2021,Ceará,Urbana,Estadual,76.3,95.9,97.7
276,2021,Ceará,Urbana,Municipal,88.3,95.1,--
277,2021,Ceará,Urbana,Privada,59.1,76,91.5
278,2021,Ceará,Urbana,Pública,88.2,95.2,97.7
279,2021,Ceará,Rural,Total,79.8,88.5,97.3
280,2021,Ceará,Rural,Federal,--,--,100
281,2021,Ceará,Rural,Estadual,84.9,89.4,97.2
282,2021,Ceará,Rural,Municipal,79.8,88.6,--
283,2021,Ceará,Rural,Privada,65.9,77.4,90.5
284,2021,Ceará,Rural,Pública,79.9,88.6,97.4
285,2021,Rio Grande do Norte,Total,Total,80.5,90.6,97.9
286,2021,Rio Grande do Norte,Total,Federal,100,100,100
287,2021,Rio Grande do Norte,Total,Estadual,--,98.4,99.2
288,2021,Rio Grande do Norte,Total,Municipal,85.9,92.1,--
289,2021,Rio Grande do Norte,Total,Privada,65.3,81.5,93.4
290,2021,Rio Grande do Norte,Total,Pública,86,93.8,99.4
291,2021,Rio Grande do Norte,Urbana,Total,81.1,91.3,97.8
292,2021,Rio Grande do Norte,Urbana,Federal,100,100,100
293,2021,Rio Grande do Norte,Urbana,Estadual,--,98.4,99.2
294,2021,Rio Grande do Norte,Urbana,Municipal,88.6,94.5,--
295,2021,Rio Grande do Norte,Urbana,Privada,65.7,81.7,93.4
296,2021,Rio Grande do Norte,Urbana,Pública,88.6,95.8,99.4
297,2021,Rio Grande do Norte,Rural,Total,77.9,87.2,99.5
298,2021,Rio Grande do Norte,Rural,Federal,--,--,100
299,2021,Rio Grande do Norte,Rural,Estadual,--,98.6,99.1
300,2021,Rio Grande do Norte,Rural,Municipal,78.8,86.7,--
301,2021,Rio Grande do Norte,Rural,Privada,46.5,64.7,100
302,2021,Rio Grande do Norte,Rural,Pública,78.8,87.6,99.5
303,2021,Paraíba,Total,Total,69.6,86.3,96.3
304,2021,Paraíba,Total,Federal,100,100,99.6
305,2021,Paraíba,Total,Estadual,84,96.4,97
306,2021,Paraíba,Total,Municipal,76.4,88.9,92.1
307,2021,Paraíba,Total,Privada,50.4,72.8,92.7
308,2021,Paraíba,Total,Pública,76.5,90.5,97.3
309,2021,Paraíba,Urbana,Total,69.5,86.9,96.4
310,2021,Paraíba,Urbana,Federal,100,100,99.5
311,2021,Paraíba,Urbana,Estadual,100,96.7,97.3
312,2021,Paraíba,Urbana,Municipal,78.5,91.4,100
313,2021,Paraíba,Urbana,Privada,50.5,73,92.7
314,2021,Paraíba,Urbana,Pública,78.6,92.7,97.5
315,2021,Paraíba,Rural,Total,69.8,83.6,94.3
316,2021,Paraíba,Rural,Federal,--,--,100
317,2021,Paraíba,Rural,Estadual,81.8,93.8,94.4
318,2021,Paraíba,Rural,Municipal,69.9,82.6,70
319,2021,Paraíba,Rural,Privada,33.3,42.9,--
320,2021,Paraíba,Rural,Pública,70.1,83.8,94.3
321,2021,Pernambuco,Total,Total,66,80.4,96.7
322,2021,Pernambuco,Total,Federal,--,97.7,99.2
323,2021,Pernambuco,Total,Estadual,16.8,88.1,98.1
324,2021,Pernambuco,Total,Municipal,76,85.3,90
325,2021,Pernambuco,Total,Privada,50.5,68.2,91.6
326,2021,Pernambuco,Total,Pública,75.1,85.8,98.2
327,2021,Pernambuco,Urbana,Total,66,81.8,97.6
328,2021,Pernambuco,Urbana,Federal,--,97.7,99.5
329,2021,Pernambuco,Urbana,Estadual,78.6,99.2,99.6
330,2021,Pernambuco,Urbana,Municipal,78.9,88.3,--
331,2021,Pernambuco,Urbana,Privada,49.4,68.3,91.6
332,2021,Pernambuco,Urbana,Pública,78.9,90.1,99.6
333,2021,Pernambuco,Rural,Total,66.1,75.2,86.5
334,2021,Pernambuco,Rural,Federal,--,--,98.4
335,2021,Pernambuco,Rural,Estadual,11.9,50.6,83.7
336,2021,Pernambuco,Rural,Municipal,68,78.7,90
337,2021,Pernambuco,Rural,Privada,83.3,62.1,91.9
338,2021,Pernambuco,Rural,Pública,64.9,75.4,86.4
339,2021,Alagoas,Total,Total,65.7,80.5,94.9
340,2021,Alagoas,Total,Federal,--,--,99.1
341,2021,Alagoas,Total,Estadual,81.3,98.7,99.4
342,2021,Alagoas,Total,Municipal,70.8,82.4,--
343,2021,Alagoas,Total,Privada,46.7,67.3,82.7
344,2021,Alagoas,Total,Pública,70.9,84.8,99.4
345,2021,Alagoas,Urbana,Total,66.2,81.6,94.7
346,2021,Alagoas,Urbana,Federal,--,--,99.1
347,2021,Alagoas,Urbana,Estadual,100,98.9,99.4
348,2021,Alagoas,Urbana,Municipal,74.6,85.9,--
349,2021,Alagoas,Urbana,Privada,46.9,67.3,82.7
350,2021,Alagoas,Urbana,Pública,74.6,88.5,99.4
351,2021,Alagoas,Rural,Total,64.5,77.1,98.8
352,2021,Alagoas,Rural,Estadual,80,96.7,99.3
353,2021,Alagoas,Rural,Municipal,64.6,76.5,--
354,2021,Alagoas,Rural,Privada,40,58.7,77.8
355,2021,Alagoas,Rural,Pública,64.8,77.2,99.3
356,2021,Sergipe,Total,Total,76.5,92.6,99.3
357,2021,Sergipe,Total,Federal,--,100,100
358,2021,Sergipe,Total,Estadual,--,99.7,99.9
359,2021,Sergipe,Total,Municipal,78.8,91.6,--
360,2021,Sergipe,Total,Privada,70.9,88.7,97.8
361,2021,Sergipe,Total,Pública,78.8,94.1,99.9
362,2021,Sergipe,Urbana,Total,75.8,93.5,99.2
363,2021,Sergipe,Urbana,Federal,--,100,100
364,2021,Sergipe,Urbana,Estadual,--,99.8,99.9
365,2021,Sergipe,Urbana,Municipal,79,93.2,--
366,2021,Sergipe,Urbana,Privada,70.7,88.7,97.8
367,2021,Sergipe,Urbana,Pública,79,96,99.9
368,2021,Sergipe,Rural,Total,78.5,90.1,100
369,2021,Sergipe,Rural,Federal,--,--,100
370,2021,Sergipe,Rural,Estadual,--,98.4,100
371,2021,Sergipe,Rural,Municipal,78.6,89.7,--
372,2021,Sergipe,Rural,Privada,76.5,87.5,--
373,2021,Sergipe,Rural,Pública,78.6,90.2,100
374,2021,Bahia,Total,Total,71.8,80.7,93.6
375,2021,Bahia,Total,Federal,--,100,95.9
376,2021,Bahia,Total,Estadual,15.7,92.8,96.1
377,2021,Bahia,Total,Municipal,76.7,83.8,68.2
378,2021,Bahia,Total,Privada,53.4,67.5,86
379,2021,Bahia,Total,Pública,76.4,84.4,95.7
380,2021,Bahia,Urbana,Total,72.8,83.2,94.4
381,2021,Bahia,Urbana,Federal,--,100,95.7
382,2021,Bahia,Urbana,Estadual,--,97.9,96.8
383,2021,Bahia,Urbana,Municipal,80.1,89.1,73.7
384,2021,Bahia,Urbana,Privada,53.5,67.6,86.5
385,2021,Bahia,Urbana,Pública,80.1,90.1,96.6
386,2021,Bahia,Rural,Total,68.9,74.8,85.1
387,2021,Bahia,Rural,Federal,--,--,98.3
388,2021,Bahia,Rural,Estadual,15.7,43.3,88
389,2021,Bahia,Rural,Municipal,69.9,75.6,65.9
390,2021,Bahia,Rural,Privada,47.3,59.4,77.5
391,2021,Bahia,Rural,Pública,69.2,75,86.3
392,2021,Minas Gerais,Total,Total,80.5,96.5,98.7
393,2021,Minas Gerais,Total,Federal,100,99.2,99.7
394,2021,Minas Gerais,Total,Estadual,19.4,98.8,99.1
395,2021,Minas Gerais,Total,Municipal,86.5,96.1,98.1
396,2021,Minas Gerais,Total,Privada,61.4,91.4,96.6
397,2021,Minas Gerais,Total,Pública,86.4,97.5,99.2
398,2021,Minas Gerais,Urbana,Total,80.1,97,98.9
399,2021,Minas Gerais,Urbana,Federal,100,99.2,99.7
400,2021,Minas Gerais,Urbana,Estadual,25,99.5,99.4
401,2021,Minas Gerais,Urbana,Municipal,86.4,96.7,98.1
402,2021,Minas Gerais,Urbana,Privada,61.3,91.4,96.9
403,2021,Minas Gerais,Urbana,Pública,86.4,98.2,99.4
404,2021,Minas Gerais,Rural,Total,86.7,92.4,94.7
405,2021,Minas Gerais,Rural,Federal,--,--,99.5
406,2021,Minas Gerais,Rural,Estadual,19.1,89,94.7
407,2021,Minas Gerais,Rural,Municipal,88.1,93.7,97
408,2021,Minas Gerais,Rural,Privada,78.3,77.2,75.9
409,2021,Minas Gerais,Rural,Pública,86.9,92.5,95.8
410,2021,Espírito Santo,Total,Total,97.6,98.5,99.6
411,2021,Espírito Santo,Total,Federal,100,--,99.4
412,2021,Espírito Santo,Total,Estadual,--,99.7,99.7
413,2021,Espírito Santo,Total,Municipal,98.4,98.5,100
414,2021,Espírito Santo,Total,Privada,91,96.3,99.1
415,2021,Espírito Santo,Total,Pública,98.4,98.8,99.7
416,2021,Espírito Santo,Urbana,Total,97.6,98.6,99.6
417,2021,Espírito Santo,Urbana,Federal,100,--,99.3
418,2021,Espírito Santo,Urbana,Estadual,--,99.8,99.7
419,2021,Espírito Santo,Urbana,Municipal,98.4,98.7,--
420,2021,Espírito Santo,Urbana,Privada,91,96.2,99
421,2021,Espírito Santo,Urbana,Pública,98.4,99,99.7
422,2021,Espírito Santo,Rural,Total,97.8,98,99.7
423,2021,Espírito Santo,Rural,Federal,--,--,100
424,2021,Espírito Santo,Rural,Estadual,--,98.4,99.4
425,2021,Espírito Santo,Rural,Municipal,97.8,97.9,100
426,2021,Espírito Santo,Rural,Privada,100,98.7,100
427,2021,Espírito Santo,Rural,Pública,97.8,98,99.6
428,2021,Rio de Janeiro,Total,Total,53.8,79.5,97.4
429,2021,Rio de Janeiro,Total,Federal,79.8,97.3,99.1
430,2021,Rio de Janeiro,Total,Estadual,81.5,99.4,99.5
431,2021,Rio de Janeiro,Total,Municipal,66.1,84.1,98.9
432,2021,Rio de Janeiro,Total,Privada,34.3,67.5,92.6
433,2021,Rio de Janeiro,Total,Pública,66.2,87.2,99.5
434,2021,Rio de Janeiro,Urbana,Total,53.5,79.7,97.3
435,2021,Rio de Janeiro,Urbana,Federal,79.8,97.3,99.1
436,2021,Rio de Janeiro,Urbana,Estadual,81.5,99.5,99.5
437,2021,Rio de Janeiro,Urbana,Municipal,66.9,85.2,98.9
438,2021,Rio de Janeiro,Urbana,Privada,34.3,67.6,92.6
439,2021,Rio de Janeiro,Urbana,Pública,67,88.2,99.5
440,2021,Rio de Janeiro,Rural,Total,57.7,77,98.9
441,2021,Rio de Janeiro,Rural,Federal,--,--,97.7
442,2021,Rio de Janeiro,Rural,Estadual,--,98.8,99.6
443,2021,Rio de Janeiro,Rural,Municipal,59.1,75.1,--
444,2021,Rio de Janeiro,Rural,Privada,34.3,63.7,89.7
445,2021,Rio de Janeiro,Rural,Pública,59.1,77.9,99.5
446,2021,São Paulo,Total,Total,89.6,98.4,99.8
447,2021,São Paulo,Total,Federal,92.8,93.8,99.2
448,2021,São Paulo,Total,Estadual,89.8,98.6,99.9
449,2021,São Paulo,Total,Municipal,89.7,98.4,99.9
450,2021,São Paulo,Total,Privada,89.3,97.9,99.4
451,2021,São Paulo,Total,Pública,89.7,98.5,99.9
452,2021,São Paulo,Urbana,Total,89.6,98.4,99.8
453,2021,São Paulo,Urbana,Federal,89.6,93.8,99.2
454,2021,São Paulo,Urbana,Estadual,93.7,98.7,99.9
455,2021,São Paulo,Urbana,Municipal,89.7,98.4,99.9
456,2021,São Paulo,Urbana,Privada,89.3,97.9,99.4
457,2021,São Paulo,Urbana,Pública,89.7,98.5,99.9
458,2021,São Paulo,Rural,Total,91.3,97,99.5
459,2021,São Paulo,Rural,Federal,100,--,--
460,2021,São Paulo,Rural,Estadual,63,96,99.5
461,2021,São Paulo,Rural,Municipal,92.4,97.5,100
462,2021,São Paulo,Rural,Privada,85.1,97.9,100
463,2021,São Paulo,Rural,Pública,92.1,97,99.5
464,2021,Paraná,Total,Total,85.6,96.5,98.5
465,2021,Paraná,Total,Federal,--,100,99.9
466,2021,Paraná,Total,Estadual,36.8,98.2,98.4
467,2021,Paraná,Total,Municipal,88.7,95.9,--
468,2021,Paraná,Total,Privada,73.9,93.3,98.8
469,2021,Paraná,Total,Pública,88.5,97.1,98.4
470,2021,Paraná,Urbana,Total,85.7,96.9,98.7
471,2021,Paraná,Urbana,Federal,--,100,99.9
472,2021,Paraná,Urbana,Estadual,85.7,98.8,98.6
473,2021,Paraná,Urbana,Municipal,88.8,96.4,--
474,2021,Paraná,Urbana,Privada,73.8,93.3,98.8
475,2021,Paraná,Urbana,Pública,88.8,97.6,98.7
476,2021,Paraná,Rural,Total,83.9,92.5,96.5
477,2021,Paraná,Rural,Federal,--,--,100
478,2021,Paraná,Rural,Estadual,27.7,93.3,96.4
479,2021,Paraná,Rural,Municipal,87.6,91.3,--
480,2021,Paraná,Rural,Privada,86.7,96.8,100
481,2021,Paraná,Rural,Pública,83.8,92.4,96.4
482,2021,Santa Catarina,Total,Total,91.1,91.6,88.7
483,2021,Santa Catarina,Total,Federal,100,100,98.8
484,2021,Santa Catarina,Total,Estadual,100,89.2,87.8
485,2021,Santa Catarina,Total,Municipal,95.8,96.6,95.7
486,2021,Santa Catarina,Total,Privada,69.4,90,95.7
487,2021,Santa Catarina,Total,Pública,95.8,91.7,88.1
488,2021,Santa Catarina,Urbana,Total,90.9,91.7,88.8
489,2021,Santa Catarina,Urbana,Federal,100,100,98.6
490,2021,Santa Catarina,Urbana,Estadual,100,89.4,87.9
491,2021,Santa Catarina,Urbana,Municipal,96.2,97.1,100
492,2021,Santa Catarina,Urbana,Privada,69.5,90.1,95.7
493,2021,Santa Catarina,Urbana,Pública,96.2,91.9,88.2
494,2021,Santa Catarina,Rural,Total,92.3,90.3,86.8
495,2021,Santa Catarina,Rural,Federal,--,--,100
496,2021,Santa Catarina,Rural,Estadual,--,87.4,85.9
497,2021,Santa Catarina,Rural,Municipal,93,93.9,93.1
498,2021,Santa Catarina,Rural,Privada,61.9,76.7,100
499,2021,Santa Catarina,Rural,Pública,93,90.3,86.7
500,2021,Rio Grande do Sul,Total,Total,72.8,93.9,97.3
501,2021,Rio Grande do Sul,Total,Federal,100,100,99.5
502,2021,Rio Grande do Sul,Total,Estadual,46.7,94.5,97.2
503,2021,Rio Grande do Sul,Total,Municipal,86.1,94.2,99.5
504,2021,Rio Grande do Sul,Total,Privada,45.4,91,96.7
505,2021,Rio Grande do Sul,Total,Pública,85.9,94.4,97.4
506,2021,Rio Grande do Sul,Urbana,Total,72,94.2,97.3
507,2021,Rio Grande do Sul,Urbana,Federal,100,100,99.6
508,2021,Rio Grande do Sul,Urbana,Estadual,65.2,94.9,97.3
509,2021,Rio Grande do Sul,Urbana,Municipal,86.2,94.5,99.2
510,2021,Rio Grande do Sul,Urbana,Privada,45.4,91.1,96.7
511,2021,Rio Grande do Sul,Urbana,Pública,86.2,94.7,97.5
512,2021,Rio Grande do Sul,Rural,Total,83.4,92.7,97.3
513,2021,Rio Grande do Sul,Rural,Federal,--,--,99.1
514,2021,Rio Grande do Sul,Rural,Estadual,35.1,92.1,96.3
515,2021,Rio Grande do Sul,Rural,Municipal,85.5,93.1,100
516,2021,Rio Grande do Sul,Rural,Privada,46.9,50,97.9
517,2021,Rio Grande do Sul,Rural,Pública,83.9,92.8,97.2
518,2021,Mato Grosso do Sul,Total,Total,94.7,96.8,98.9
519,2021,Mato Grosso do Sul,Total,Federal,--,100,99.6
520,2021,Mato Grosso do Sul,Total,Estadual,93.3,99.2,99.1
521,2021,Mato Grosso do Sul,Total,Municipal,96.7,96.3,100
522,2021,Mato Grosso do Sul,Total,Privada,83.2,93.7,97.7
523,2021,Mato Grosso do Sul,Total,Pública,96.7,97.3,99.1
524,2021,Mato Grosso do Sul,Urbana,Total,95.7,98.3,99.1
525,2021,Mato Grosso do Sul,Urbana,Federal,--,100,99.8
526,2021,Mato Grosso do Sul,Urbana,Estadual,93.3,99.2,99.4
527,2021,Mato Grosso do Sul,Urbana,Municipal,98,99.1,--
528,2021,Mato Grosso do Sul,Urbana,Privada,83.4,93.7,97.6
529,2021,Mato Grosso do Sul,Urbana,Pública,98,99.1,99.4
530,2021,Mato Grosso do Sul,Rural,Total,82.3,87,96.5
531,2021,Mato Grosso do Sul,Rural,Federal,--,--,98.9
532,2021,Mato Grosso do Sul,Rural,Estadual,--,98.9,96
533,2021,Mato Grosso do Sul,Rural,Municipal,82.7,83.9,100
534,2021,Mato Grosso do Sul,Rural,Privada,42.9,100,100
535,2021,Mato Grosso do Sul,Rural,Pública,82.7,86.9,96.4
536,2021,Mato Grosso,Total,Total,91.4,94.7,96.9
537,2021,Mato Grosso,Total,Federal,--,--,98.7
538,2021,Mato Grosso,Total,Estadual,97.3,96.8,97.1
539,2021,Mato Grosso,Total,Municipal,93.7,93.7,--
540,2021,Mato Grosso,Total,Privada,79.1,90.1,94.3
541,2021,Mato Grosso,Total,Pública,93.7,95.5,97.2
542,2021,Mato Grosso,Urbana,Total,92.5,97.8,98.7
543,2021,Mato Grosso,Urbana,Federal,--,--,98.8
544,2021,Mato Grosso,Urbana,Estadual,97.3,99.8,99.5
545,2021,Mato Grosso,Urbana,Municipal,95.3,98.6,--
546,2021,Mato Grosso,Urbana,Privada,79.2,90.1,94.3
547,2021,Mato Grosso,Urbana,Pública,95.3,99.4,99.4
548,2021,Mato Grosso,Rural,Total,79.7,80.6,89.2
549,2021,Mato Grosso,Rural,Federal,--,--,98.6
550,2021,Mato Grosso,Rural,Estadual,--,82.4,88.4
551,2021,Mato Grosso,Rural,Municipal,79.8,78.9,--
552,2021,Mato Grosso,Rural,Privada,75,88.2,94.4
553,2021,Mato Grosso,Rural,Pública,79.8,80.6,89.2
554,2021,Goiás,Total,Total,88.4,94.6,97.2
555,2021,Goiás,Total,Federal,100,100,99.1
556,2021,Goiás,Total,Estadual,100,98.3,98.3
557,2021,Goiás,Total,Municipal,90.9,96.1,96.3
558,2021,Goiás,Total,Privada,80.9,87.7,93.6
559,2021,Goiás,Total,Pública,91,96.9,98.4
560,2021,Goiás,Urbana,Total,88.5,95.1,97.5
561,2021,Goiás,Urbana,Federal,100,100,99
562,2021,Goiás,Urbana,Estadual,100,98.8,98.8
563,2021,Goiás,Urbana,Municipal,91.2,97,97.9
564,2021,Goiás,Urbana,Privada,80.9,87.7,93.6
565,2021,Goiás,Urbana,Pública,91.2,97.7,98.8
566,2021,Goiás,Rural,Total,85.2,87.9,90.9
567,2021,Goiás,Rural,Federal,--,--,99.2
568,2021,Goiás,Rural,Estadual,--,84.9,85.4
569,2021,Goiás,Rural,Municipal,85.4,88.5,93.9
570,2021,Goiás,Rural,Privada,78.6,92.5,93.4
571,2021,Goiás,Rural,Pública,85.4,87.8,90.7
572,2021,Distrito Federal,Total,Total,92.9,97.6,99.3
573,2021,Distrito Federal,Total,Federal,--,98.7,99.4
574,2021,Distrito Federal,Total,Estadual,98.3,98.7,99.3
575,2021,Distrito Federal,Total,Privada,89.4,95.6,99.2
576,2021,Distrito Federal,Total,Pública,98.3,98.7,99.3
577,2021,Distrito Federal,Urbana,Total,92.8,97.6,99.3
578,2021,Distrito Federal,Urbana,Federal,--,98.7,99.5
579,2021,Distrito Federal,Urbana,Estadual,98.4,98.7,99.3
580,2021,Distrito Federal,Urbana,Privada,89.4,95.7,99.2
581,2021,Distrito Federal,Urbana,Pública,98.4,98.7,99.4
582,2021,Distrito Federal,Rural,Total,96.6,98.4,98.6
583,2021,Distrito Federal,Rural,Federal,--,--,98.5
584,2021,Distrito Federal,Rural,Estadual,97.5,99,99.5
585,2021,Distrito Federal,Rural,Privada,84.6,77.8,92.3
586,2021,Distrito Federal,Rural,Pública,97.5,99,99.2
0,2022,Brasil,Total,Total,80.1,90,96.3
1,2022,Brasil,Total,Federal,89.2,97.7,99.1
2,2022,Brasil,Total,Estadual,80.5,95.8,96.6
3,2022,Brasil,Total,Municipal,84.2,89.6,93.4
4,2022,Brasil,Total,Privada,69.6,83.7,94.8
5,2022,Brasil,Total,Pública,84.1,91.7,96.7
6,2022,Brasil,Urbana,Total,81.2,92.1,96.7
7,2022,Brasil,Urbana,Federal,89.8,97.7,99.1
8,2022,Brasil,Urbana,Estadual,95.2,97.2,97
9,2022,Brasil,Urbana,Municipal,86.3,93.3,97.9
10,2022,Brasil,Urbana,Privada,69.7,83.8,94.9
11,2022,Brasil,Urbana,Pública,86.3,94.8,97.1
12,2022,Brasil,Rural,Total,70.9,79.2,92
13,2022,Brasil,Rural,Federal,81,95.8,99.2
14,2022,Brasil,Rural,Estadual,44.6,81.9,91.9
15,2022,Brasil,Rural,Municipal,71.6,78.8,75.3
16,2022,Brasil,Rural,Privada,60.8,73.4,87.1
17,2022,Brasil,Rural,Pública,71.2,79.3,92.3
18,2022,Norte,Total,Total,79.7,87.2,97.3
19,2022,Norte,Total,Federal,87.5,98.6,99.3
20,2022,Norte,Total,Estadual,40.4,92.2,97.4
21,2022,Norte,Total,Municipal,80.1,84.9,100
22,2022,Norte,Total,Privada,78.2,88.2,96
23,2022,Norte,Total,Pública,79.9,87,97.5
24,2022,Norte,Urbana,Total,85.5,94.7,98.9
25,2022,Norte,Urbana,Federal,87.5,98.6,99.3
26,2022,Norte,Urbana,Estadual,100,98.6,99.3
27,2022,Norte,Urbana,Municipal,87.2,94.5,100
28,2022,Norte,Urbana,Privada,78.2,88.2,96.4
29,2022,Norte,Urbana,Pública,87.2,96,99.3
30,2022,Norte,Rural,Total,64.2,74.3,91.9
31,2022,Norte,Rural,Federal,--,--,99.5
32,2022,Norte,Rural,Estadual,27.8,71.2,91.8
33,2022,Norte,Rural,Municipal,64.5,74.8,--
34,2022,Norte,Rural,Privada,82.6,89,86.4
35,2022,Norte,Rural,Pública,64.2,74.2,92
36,2022,Nordeste,Total,Total,70,82.1,94.5
37,2022,Nordeste,Total,Federal,100,99.3,98.8
38,2022,Nordeste,Total,Estadual,43.8,92.3,95.8
39,2022,Nordeste,Total,Municipal,74.8,83.9,64.4
40,2022,Nordeste,Total,Privada,55.3,72.6,89.4
41,2022,Nordeste,Total,Pública,74.6,84.8,95.8
42,2022,Nordeste,Urbana,Total,71.5,85,95.1
43,2022,Nordeste,Urbana,Federal,100,99.6,98.8
44,2022,Nordeste,Urbana,Estadual,80.2,97.4,96.5
45,2022,Nordeste,Urbana,Municipal,78.9,89.2,72.9
46,2022,Nordeste,Urbana,Privada,55.2,72.7,89.6
47,2022,Nordeste,Urbana,Pública,78.9,90.3,96.6
48,2022,Nordeste,Rural,Total,65.8,74.7,88.6
49,2022,Nordeste,Rural,Federal,--,95.8,99
50,2022,Nordeste,Rural,Estadual,37,61.7,89
51,2022,Nordeste,Rural,Municipal,66.5,75.3,60.8
52,2022,Nordeste,Rural,Privada,56.9,63.6,80.4
53,2022,Nordeste,Rural,Pública,66.1,74.8,89.1
54,2022,Sudeste,Total,Total,82.5,93.5,97
55,2022,Sudeste,Total,Federal,85.2,97.8,99.5
56,2022,Sudeste,Total,Estadual,71.1,97,97
57,2022,Sudeste,Total,Municipal,86,94.3,99.7
58,2022,Sudeste,Total,Privada,75.5,87.3,96.5
59,2022,Sudeste,Total,Pública,86,95.5,97.1
60,2022,Sudeste,Urbana,Total,82.5,93.7,97
61,2022,Sudeste,Urbana,Federal,85.6,97.8,99.5
62,2022,Sudeste,Urbana,Estadual,92.7,97.3,97.1
63,2022,Sudeste,Urbana,Municipal,86.2,94.8,99.7
64,2022,Sudeste,Urbana,Privada,75.5,87.4,96.5
65,2022,Sudeste,Urbana,Pública,86.2,95.9,97.2
66,2022,Sudeste,Rural,Total,82.2,90,95.4
67,2022,Sudeste,Rural,Federal,81,--,99.3
68,2022,Sudeste,Rural,Estadual,28.6,90.4,95.2
69,2022,Sudeste,Rural,Municipal,83.6,90.3,98.7
70,2022,Sudeste,Rural,Privada,65.7,81.1,91.6
71,2022,Sudeste,Rural,Pública,83.1,90.3,95.7
72,2022,Sul,Total,Total,82.7,94.5,96.3
73,2022,Sul,Total,Federal,97.3,92.6,98.7
74,2022,Sul,Total,Estadual,40.5,95.4,96
75,2022,Sul,Total,Municipal,90,94.8,99.1
76,2022,Sul,Total,Privada,58.9,90.9,96.7
77,2022,Sul,Total,Pública,89.9,95.1,96.2
78,2022,Sul,Urbana,Total,82.4,94.9,96.4
79,2022,Sul,Urbana,Federal,97.3,92.6,98.6
80,2022,Sul,Urbana,Estadual,63.2,96,96.2
81,2022,Sul,Urbana,Municipal,90.2,95.3,99.7
82,2022,Sul,Urbana,Privada,58.9,91,96.7
83,2022,Sul,Urbana,Pública,90.2,95.6,96.4
84,2022,Sul,Rural,Total,86,91.4,94.1
85,2022,Sul,Rural,Federal,--,--,99.4
86,2022,Sul,Rural,Estadual,32.5,90.9,93.4
87,2022,Sul,Rural,Municipal,87.7,91.8,97.9
88,2022,Sul,Rural,Privada,69.8,77.8,97.6
89,2022,Sul,Rural,Pública,86.3,91.5,94.1
90,2022,Centro-Oeste,Total,Total,90.6,95,96.9
91,2022,Centro-Oeste,Total,Federal,100,99.4,99.2
92,2022,Centro-Oeste,Total,Estadual,97.2,97,97.1
93,2022,Centro-Oeste,Total,Municipal,93,95.4,97.6
94,2022,Centro-Oeste,Total,Privada,82.8,90.6,95.3
95,2022,Centro-Oeste,Total,Pública,93.3,96.2,97.3
96,2022,Centro-Oeste,Urbana,Total,91.1,96.1,97.4
97,2022,Centro-Oeste,Urbana,Federal,100,99.4,99.2
98,2022,Centro-Oeste,Urbana,Estadual,97,97.9,97.9
99,2022,Centro-Oeste,Urbana,Municipal,94,97.7,95.1
100,2022,Centro-Oeste,Urbana,Privada,82.8,90.6,95.3
101,2022,Centro-Oeste,Urbana,Pública,94.2,97.8,97.9
102,2022,Centro-Oeste,Rural,Total,82.3,85.6,91.9
103,2022,Centro-Oeste,Rural,Federal,--,--,99.3
104,2022,Centro-Oeste,Rural,Estadual,98.9,88.7,90.6
105,2022,Centro-Oeste,Rural,Municipal,81.1,83.8,100
106,2022,Centro-Oeste,Rural,Privada,74.5,88.8,92.1
107,2022,Centro-Oeste,Rural,Pública,82.5,85.5,91.9
108,2022,Rondônia,Total,Total,93.6,94.8,98.6
109,2022,Rondônia,Total,Federal,--,--,99.1
110,2022,Rondônia,Total,Estadual,--,93.8,98.9
111,2022,Rondônia,Total,Municipal,95.7,96.4,--
112,2022,Rondônia,Total,Privada,84.4,92.2,95.7
113,2022,Rondônia,Total,Pública,95.7,95.2,98.9
114,2022,Rondônia,Urbana,Total,93.7,96.9,99.1
115,2022,Rondônia,Urbana,Federal,--,--,99.4
116,2022,Rondônia,Urbana,Estadual,--,98.6,99.4
117,2022,Rondônia,Urbana,Municipal,96.2,96.8,--
118,2022,Rondônia,Urbana,Privada,84.3,92.4,96.9
