,year,region,location,adm,prim_1,sec_1,prim_2,sec_2,prim_3,sec_3
335,2020,Pernambuco,Rural,Privada,92.4,98.9,5.3,1.1,2.3,0
336,2020,Pernambuco,Total,Pública,99.8,98.8,0.1,0.9,0.1,0.3
337,2020,Pernambuco,Urbana,Pública,99.8,98.9,0.1,0.8,0.1,0.3
338,2020,Pernambuco,Rural,Pública,99.7,96.6,0.1,2.4,0.2,1
339,2020,Alagoas,Total,Total,98.6,99.2,0.3,0.3,1.1,0.5
340,2020,Alagoas,Urbana,Total,98.4,99.2,0.3,0.3,1.3,0.5
341,2020,Alagoas,Rural,Total,99.3,99.7,0.2,0.1,0.5,0.2
342,2020,Alagoas,Total,Federal,--,87,--,9.4,--,3.6
343,2020,Alagoas,Urbana,Federal,--,87,--,9.4,--,3.6
344,2020,Alagoas,Total,Estadual,99.8,99.7,0,0,0.2,0.3
345,2020,Alagoas,Urbana,Estadual,99.8,99.7,0,0,0.2,0.3
346,2020,Alagoas,Rural,Estadual,99.3,99.9,0,0,0.7,0.1
347,2020,Alagoas,Total,Municipal,99.4,--,0.2,--,0.4,--
348,2020,Alagoas,Urbana,Municipal,99.4,--,0.2,--,0.4,--
349,2020,Alagoas,Rural,Municipal,99.3,--,0.2,--,0.5,--
350,2020,Alagoas,Total,Privada,94.8,98.1,0.7,0.8,4.5,1.1
351,2020,Alagoas,Urbana,Privada,94.8,98.2,0.7,0.7,4.5,1.1
352,2020,Alagoas,Rural,Privada,96.2,70.6,0.5,23.5,3.3,5.9
353,2020,Alagoas,Total,Pública,99.4,99.3,0.2,0.3,0.4,0.4
354,2020,Alagoas,Urbana,Pública,99.4,99.3,0.2,0.3,0.4,0.4
355,2020,Alagoas,Rural,Pública,99.3,99.9,0.2,0,0.5,0.1
356,2020,Sergipe,Total,Total,98.5,97.6,0.4,0.4,1.1,2
357,2020,Sergipe,Urbana,Total,98.3,97.7,0.5,0.3,1.2,2
358,2020,Sergipe,Rural,Total,99.1,95.4,0.2,2.7,0.7,1.9
359,2020,Sergipe,Total,Federal,100,86.4,0,12.7,0,0.9
360,2020,Sergipe,Urbana,Federal,100,88.4,0,11.3,0,0.3
361,2020,Sergipe,Rural,Federal,--,83.3,--,14.7,--,2
362,2020,Sergipe,Total,Estadual,100,97.6,0,0,0,2.4
363,2020,Sergipe,Urbana,Estadual,100,97.6,0,0,0,2.4
364,2020,Sergipe,Rural,Estadual,100,98.1,0,0,0,1.9
365,2020,Sergipe,Total,Municipal,98.7,--,0.5,--,0.8,--
366,2020,Sergipe,Urbana,Municipal,98.4,--,0.7,--,0.9,--
367,2020,Sergipe,Rural,Municipal,99.1,--,0.2,--,0.7,--
368,2020,Sergipe,Total,Privada,96.5,99,0.6,0.6,2.9,0.4
369,2020,Sergipe,Urbana,Privada,96.5,99,0.5,0.6,3,0.4
370,2020,Sergipe,Rural,Privada,97.3,--,1.2,--,1.5,--
371,2020,Sergipe,Total,Pública,99.1,97.3,0.4,0.4,0.5,2.3
372,2020,Sergipe,Urbana,Pública,99,97.4,0.4,0.2,0.6,2.4
373,2020,Sergipe,Rural,Pública,99.2,95.4,0.2,2.7,0.6,1.9
374,2020,Bahia,Total,Total,97.2,98.7,0.7,0.3,2.1,1
375,2020,Bahia,Urbana,Total,96.9,98.8,0.7,0.3,2.4,0.9
376,2020,Bahia,Rural,Total,97.9,98.3,0.7,0.6,1.4,1.1
377,2020,Bahia,Total,Federal,98.7,81.6,1.3,11.3,0,7.1
378,2020,Bahia,Urbana,Federal,98.7,81.5,1.3,11.4,0,7.1
379,2020,Bahia,Rural,Federal,--,92.9,--,0,--,7.1
380,2020,Bahia,Total,Estadual,98.7,99.2,0,0.1,1.3,0.7
381,2020,Bahia,Urbana,Estadual,98.7,99.2,0,0.1,1.3,0.7
382,2020,Bahia,Rural,Estadual,98.7,99.3,0,0,1.3,0.7
383,2020,Bahia,Total,Municipal,97.9,94.5,0.8,1.5,1.3,4
384,2020,Bahia,Urbana,Municipal,98,88.4,0.8,1.8,1.2,9.8
385,2020,Bahia,Rural,Municipal,97.9,97.8,0.7,1.3,1.4,0.9
386,2020,Bahia,Total,Privada,93,97.9,0.9,0.8,6.1,1.3
387,2020,Bahia,Urbana,Privada,93,98.4,0.8,0.5,6.2,1.1
388,2020,Bahia,Rural,Privada,93.3,90.7,2.4,4.7,4.3,4.6
389,2020,Bahia,Total,Pública,98,98.9,0.7,0.3,1.3,0.8
390,2020,Bahia,Urbana,Pública,98,98.8,0.7,0.3,1.3,0.9
391,2020,Bahia,Rural,Pública,97.9,99.2,0.7,0.1,1.4,0.7
392,2020,Minas Gerais,Total,Total,97.7,90.7,0.4,2,1.9,7.3
393,2020,Minas Gerais,Urbana,Total,97.6,90.6,0.4,2,2,7.4
394,2020,Minas Gerais,Rural,Total,98.4,93.1,0.4,3,1.2,3.9
395,2020,Minas Gerais,Total,Federal,98.9,91.8,1.1,7.4,0,0.8
396,2020,Minas Gerais,Urbana,Federal,98.9,92.7,1.1,6.4,0,0.9
397,2020,Minas Gerais,Rural,Federal,--,87.7,--,11.8,--,0.5
398,2020,Minas Gerais,Total,Estadual,96.4,89.7,0.1,2,3.5,8.3
399,2020,Minas Gerais,Urbana,Estadual,96.3,89.5,0.1,2,3.6,8.5
400,2020,Minas Gerais,Rural,Estadual,98.3,94.7,0.1,0.7,1.6,4.6
401,2020,Minas Gerais,Total,Municipal,98.5,96.7,0.6,1.6,0.9,1.7
402,2020,Minas Gerais,Urbana,Municipal,98.5,96.7,0.6,1.7,0.9,1.6
403,2020,Minas Gerais,Rural,Municipal,98.5,96.4,0.5,0.6,1,3
404,2020,Minas Gerais,Total,Privada,99.1,98.9,0.5,0.7,0.4,0.4
405,2020,Minas Gerais,Urbana,Privada,99.1,99.1,0.5,0.7,0.4,0.2
406,2020,Minas Gerais,Rural,Privada,97.9,91.6,1,0.9,1.1,7.5
407,2020,Minas Gerais,Total,Pública,97.5,89.8,0.4,2.2,2.1,8
408,2020,Minas Gerais,Urbana,Pública,97.4,89.7,0.4,2.1,2.2,8.2
409,2020,Minas Gerais,Rural,Pública,98.4,93.2,0.4,3.2,1.2,3.6
410,2020,Espírito Santo,Total,Total,99.3,97.1,0.2,0.7,0.5,2.2
411,2020,Espírito Santo,Urbana,Total,99.4,97.2,0.2,0.6,0.4,2.2
412,2020,Espírito Santo,Rural,Total,99.1,95.2,0.3,2.5,0.6,2.3
413,2020,Espírito Santo,Total,Federal,--,87,--,11,--,2
414,2020,Espírito Santo,Urbana,Federal,--,86.8,--,11.4,--,1.8
415,2020,Espírito Santo,Rural,Federal,--,87.7,--,9.4,--,2.9
416,2020,Espírito Santo,Total,Estadual,99,97.5,0,0,1,2.5
417,2020,Espírito Santo,Urbana,Estadual,98.9,97.5,0,0,1.1,2.5
418,2020,Espírito Santo,Rural,Estadual,99.4,98.7,0,0,0.6,1.3
419,2020,Espírito Santo,Total,Municipal,99.4,100,0.2,0,0.4,0
420,2020,Espírito Santo,Urbana,Municipal,99.5,--,0.2,--,0.3,--
421,2020,Espírito Santo,Rural,Municipal,99.1,100,0.4,0,0.5,0
422,2020,Espírito Santo,Total,Privada,99.4,99.2,0.3,0.4,0.3,0.4
423,2020,Espírito Santo,Urbana,Privada,99.4,99.6,0.3,0.4,0.3,0
424,2020,Espírito Santo,Rural,Privada,98,95.7,0.3,0.7,1.7,3.6
425,2020,Espírito Santo,Total,Pública,99.3,96.8,0.2,0.7,0.5,2.5
426,2020,Espírito Santo,Urbana,Pública,99.3,96.9,0.1,0.6,0.6,2.5
427,2020,Espírito Santo,Rural,Pública,99.1,95.1,0.3,3.1,0.6,1.8
428,2020,Rio de Janeiro,Total,Total,97.8,91.7,1,7.8,1.2,0.5
429,2020,Rio de Janeiro,Urbana,Total,97.7,91.6,1,7.9,1.3,0.5
430,2020,Rio de Janeiro,Rural,Total,98.2,93,0.7,6.4,1.1,0.6
431,2020,Rio de Janeiro,Total,Federal,99.4,92.6,0.5,6.3,0.1,1.1
432,2020,Rio de Janeiro,Urbana,Federal,99.4,93.4,0.5,5.6,0.1,1
433,2020,Rio de Janeiro,Rural,Federal,--,78.3,--,20,--,1.7
434,2020,Rio de Janeiro,Total,Estadual,93.8,90.1,6,9.5,0.2,0.4
435,2020,Rio de Janeiro,Urbana,Estadual,93.7,89.9,6.1,9.6,0.2,0.5
436,2020,Rio de Janeiro,Rural,Estadual,95.1,93.3,4.7,6.2,0.2,0.5
437,2020,Rio de Janeiro,Total,Municipal,98.9,94.2,0.2,2.7,0.9,3.1
438,2020,Rio de Janeiro,Urbana,Municipal,98.9,94.2,0.2,2.7,0.9,3.1
439,2020,Rio de Janeiro,Rural,Municipal,98.6,--,0.3,--,1.1,--
440,2020,Rio de Janeiro,Total,Privada,96.4,98.2,1.2,1.1,2.4,0.7
441,2020,Rio de Janeiro,Urbana,Privada,96.4,98.2,1.2,1.1,2.4,0.7
442,2020,Rio de Janeiro,Rural,Privada,97,98.1,1.3,1.4,1.7,0.5
443,2020,Rio de Janeiro,Total,Pública,98.3,90.1,0.9,9.4,0.8,0.5
444,2020,Rio de Janeiro,Urbana,Pública,98.3,90.1,0.9,9.5,0.8,0.4
445,2020,Rio de Janeiro,Rural,Pública,98.3,92.7,0.7,6.7,1,0.6
446,2020,São Paulo,Total,Total,99.3,97.8,0.5,1.8,0.2,0.4
447,2020,São Paulo,Urbana,Total,99.3,97.8,0.5,1.7,0.2,0.5
448,2020,São Paulo,Rural,Total,99.5,96,0.4,3.8,0.1,0.2
449,2020,São Paulo,Total,Federal,--,95.2,--,4.7,--,0.1
450,2020,São Paulo,Urbana,Federal,--,95.2,--,4.7,--,0.1
451,2020,São Paulo,Total,Estadual,98.9,97.5,0.8,2,0.3,0.5
452,2020,São Paulo,Urbana,Estadual,98.9,97.5,0.8,2,0.3,0.5
453,2020,São Paulo,Rural,Estadual,99.5,95.7,0.4,4.1,0.1,0.2
454,2020,São Paulo,Total,Municipal,99.6,99,0.3,0.8,0.1,0.2
455,2020,São Paulo,Urbana,Municipal,99.6,99,0.3,0.8,0.1,0.2
456,2020,São Paulo,Rural,Municipal,99.6,99.5,0.4,0.5,0,0
457,2020,São Paulo,Total,Privada,99.5,99.6,0.5,0.4,0,0
458,2020,São Paulo,Urbana,Privada,99.5,99.6,0.5,0.4,0,0
459,2020,São Paulo,Rural,Privada,99,98.7,1,1,0,0.3
460,2020,São Paulo,Total,Pública,99.3,97.5,0.5,2,0.2,0.5
461,2020,São Paulo,Urbana,Pública,99.3,97.5,0.5,2,0.2,0.5
462,2020,São Paulo,Rural,Pública,99.6,95.8,0.4,4,0,0.2
463,2020,Paraná,Total,Total,97.9,92.4,1.6,4.5,0.5,3.1
464,2020,Paraná,Urbana,Total,97.8,92.3,1.6,4.5,0.6,3.2
465,2020,Paraná,Rural,Total,98.7,96,0.9,2.4,0.4,1.6
466,2020,Paraná,Total,Federal,98.6,90.6,1.4,8.7,0,0.7
467,2020,Paraná,Urbana,Federal,98.6,90.5,1.4,8.8,0,0.7
468,2020,Paraná,Rural,Federal,--,91.7,--,8.3,--,0
469,2020,Paraná,Total,Estadual,96.3,91.3,2.5,5,1.2,3.7
470,2020,Paraná,Urbana,Estadual,96.1,91.1,2.6,5.2,1.3,3.7
471,2020,Paraná,Rural,Estadual,98.4,96,0.9,2.4,0.7,1.6
472,2020,Paraná,Total,Municipal,98.8,100,1,0,0.2,0
473,2020,Paraná,Urbana,Municipal,98.8,--,1,--,0.2,--
474,2020,Paraná,Rural,Municipal,98.9,100,1,0,0.1,0
475,2020,Paraná,Total,Privada,99.2,99.4,0.7,0.6,0.1,0
476,2020,Paraná,Urbana,Privada,99.2,99.4,0.7,0.6,0.1,0
477,2020,Paraná,Rural,Privada,99.4,98.2,0.1,1.1,0.5,0.7
478,2020,Paraná,Total,Pública,97.7,91.3,1.7,5.1,0.6,3.6
479,2020,Paraná,Urbana,Pública,97.6,91.1,1.7,5.2,0.7,3.7
480,2020,Paraná,Rural,Pública,98.7,96,0.9,2.5,0.4,1.5
481,2020,Santa Catarina,Total,Total,97.4,86.4,2.4,10,0.2,3.6
482,2020,Santa Catarina,Urbana,Total,97.3,86.3,2.4,10.1,0.3,3.6
483,2020,Santa Catarina,Rural,Total,98.3,89.9,1.5,6.7,0.2,3.4
484,2020,Santa Catarina,Total,Federal,96.5,86.4,3.1,12.4,0.4,1.2
485,2020,Santa Catarina,Urbana,Federal,96.5,86.8,3.1,11.9,0.4,1.3
486,2020,Santa Catarina,Rural,Federal,--,81.8,--,18.1,--,0.1
487,2020,Santa Catarina,Total,Estadual,94,84.5,5.7,11.3,0.3,4.2
488,2020,Santa Catarina,Urbana,Estadual,93.9,84.3,5.9,11.4,0.2,4.3
489,2020,Santa Catarina,Rural,Estadual,95.5,90.7,3.9,5.3,0.6,4
490,2020,Santa Catarina,Total,Municipal,99.1,96.1,0.7,0.5,0.2,3.4
491,2020,Santa Catarina,Urbana,Municipal,99,99.3,0.8,0.7,0.2,0
492,2020,Santa Catarina,Rural,Municipal,99.4,88.4,0.5,0,0.1,11.6
493,2020,Santa Catarina,Total,Privada,99.3,99.2,0.5,0.6,0.2,0.2
494,2020,Santa Catarina,Urbana,Privada,99.3,99.2,0.5,0.6,0.2,0.2
495,2020,Santa Catarina,Rural,Privada,99.7,100,0.3,0,0,0
496,2020,Santa Catarina,Total,Pública,97.1,84.6,2.6,11.3,0.3,4.1
497,2020,Santa Catarina,Urbana,Pública,97,84.5,2.8,11.5,0.2,4
498,2020,Santa Catarina,Rural,Pública,98.3,89.4,1.5,7,0.2,3.6
499,2020,Rio Grande do Sul,Total,Total,99.2,92.7,0.5,1.1,0.3,6.2
500,2020,Rio Grande do Sul,Urbana,Total,99.2,92.8,0.5,1,0.3,6.2
501,2020,Rio Grande do Sul,Rural,Total,98.9,90.4,0.7,4.1,0.4,5.5
502,2020,Rio Grande do Sul,Total,Federal,98.8,89.5,1.2,9,0,1.5
503,2020,Rio Grande do Sul,Urbana,Federal,98.8,91.6,1.2,6.6,0,1.8
504,2020,Rio Grande do Sul,Rural,Federal,--,86.5,--,12.2,--,1.3
505,2020,Rio Grande do Sul,Total,Estadual,99.5,91.9,0.1,1,0.4,7.1
506,2020,Rio Grande do Sul,Urbana,Estadual,99.5,91.9,0.1,0.9,0.4,7.2
507,2020,Rio Grande do Sul,Rural,Estadual,99.4,91.4,0,1.8,0.6,6.8
508,2020,Rio Grande do Sul,Total,Municipal,98.9,96.6,0.8,0.6,0.3,2.8
509,2020,Rio Grande do Sul,Urbana,Municipal,98.9,97.2,0.8,0.2,0.3,2.6
510,2020,Rio Grande do Sul,Rural,Municipal,98.7,91.6,0.9,4.3,0.4,4.1
511,2020,Rio Grande do Sul,Total,Privada,99.4,98.6,0.5,1.1,0.1,0.3
512,2020,Rio Grande do Sul,Urbana,Privada,99.4,98.7,0.5,1.1,0.1,0.2
513,2020,Rio Grande do Sul,Rural,Privada,96.5,89.2,3.2,4.4,0.3,6.4
514,2020,Rio Grande do Sul,Total,Pública,99.1,91.9,0.5,1.1,0.4,7
515,2020,Rio Grande do Sul,Urbana,Pública,99.2,92,0.5,1,0.3,7
516,2020,Rio Grande do Sul,Rural,Pública,98.9,90.4,0.7,4.1,0.4,5.5
517,2020,Mato Grosso do Sul,Total,Total,95.7,87.2,4,12.1,0.3,0.7
518,2020,Mato Grosso do Sul,Urbana,Total,95.7,87.1,4.1,12.2,0.2,0.7
519,2020,Mato Grosso do Sul,Rural,Total,95.7,87.5,3.5,11,0.8,1.5
520,2020,Mato Grosso do Sul,Total,Federal,99.8,92.8,0.2,5.4,0,1.8
521,2020,Mato Grosso do Sul,Urbana,Federal,99.8,95,0.2,3.7,0,1.3
522,2020,Mato Grosso do Sul,Rural,Federal,--,82.7,--,13.5,--,3.8
523,2020,Mato Grosso do Sul,Total,Estadual,92.8,85.6,7,13.7,0.2,0.7
524,2020,Mato Grosso do Sul,Urbana,Estadual,92.6,85.4,7.2,13.9,0.2,0.7
525,2020,Mato Grosso do Sul,Rural,Estadual,95.1,88,4.7,11.1,0.2,0.9
526,2020,Mato Grosso do Sul,Total,Municipal,96.5,100,3.3,0,0.2,0
527,2020,Mato Grosso do Sul,Urbana,Municipal,96.6,--,3.3,--,0.1,--
528,2020,Mato Grosso do Sul,Rural,Municipal,95.8,100,3.3,0,0.9,0
529,2020,Mato Grosso do Sul,Total,Privada,99.2,98.8,0.7,0.8,0.1,0.4
530,2020,Mato Grosso do Sul,Urbana,Privada,99.2,99.3,0.7,0.5,0.1,0.2
531,2020,Mato Grosso do Sul,Rural,Privada,100,88.4,0,7.1,0,4.5
532,2020,Mato Grosso do Sul,Total,Pública,95.3,86,4.5,13.2,0.2,0.8
533,2020,Mato Grosso do Sul,Urbana,Pública,95.2,85.9,4.6,13.4,0.2,0.7
534,2020,Mato Grosso do Sul,Rural,Pública,95.7,87.5,3.6,11.3,0.7,1.2
535,2020,Mato Grosso,Total,Total,99.6,98,0.2,1.3,0.2,0.7
536,2020,Mato Grosso,Urbana,Total,99.6,98.3,0.2,1.1,0.2,0.6
537,2020,Mato Grosso,Rural,Total,99.6,96.1,0.1,2.6,0.3,1.3
538,2020,Mato Grosso,Total,Federal,--,87.2,--,12.3,--,0.5
539,2020,Mato Grosso,Urbana,Federal,--,89.1,--,10.3,--,0.6
540,2020,Mato Grosso,Rural,Federal,--,81,--,18.7,--,0.3
541,2020,Mato Grosso,Total,Estadual,99.9,98.7,0,0.6,0.1,0.7
542,2020,Mato Grosso,Urbana,Estadual,100,98.8,0,0.6,0,0.6
543,2020,Mato Grosso,Rural,Estadual,99.7,98,0,0.6,0.3,1.4
544,2020,Mato Grosso,Total,Municipal,99.7,--,0.2,--,0.1,--
545,2020,Mato Grosso,Urbana,Municipal,99.7,--,0.2,--,0.1,--
546,2020,Mato Grosso,Rural,Municipal,99.5,--,0.1,--,0.4,--
547,2020,Mato Grosso,Total,Privada,98.4,99,0.6,0.6,1,0.4
548,2020,Mato Grosso,Urbana,Privada,98.4,99,0.6,0.7,1,0.3
549,2020,Mato Grosso,Rural,Privada,100,100,0,0,0,0
550,2020,Mato Grosso,Total,Pública,99.8,97.9,0.1,1.3,0.1,0.8
551,2020,Mato Grosso,Urbana,Pública,99.8,98.2,0.1,1.1,0.1,0.7
552,2020,Mato Grosso,Rural,Pública,99.6,96,0.1,2.6,0.3,1.4
553,2020,Goiás,Total,Total,98.1,96.1,1.2,2.2,0.7,1.7
554,2020,Goiás,Urbana,Total,98.1,96.2,1.2,2.1,0.7,1.7
555,2020,Goiás,Rural,Total,97.6,89.5,1.5,5.4,0.9,5.1
556,2020,Goiás,Total,Federal,--,83.5,--,11.7,--,4.8
557,2020,Goiás,Urbana,Federal,--,87.3,--,10.6,--,2.1
558,2020,Goiás,Rural,Federal,--,68.7,--,16.1,--,15.2
559,2020,Goiás,Total,Estadual,98.2,96.2,1.2,2,0.6,1.8
560,2020,Goiás,Urbana,Estadual,98.2,96.2,1.2,2,0.6,1.8
561,2020,Goiás,Rural,Estadual,97.7,96.6,1.4,1.7,0.9,1.7
562,2020,Goiás,Total,Municipal,98,89.3,1.4,7.9,0.6,2.8
563,2020,Goiás,Urbana,Municipal,98.1,88.3,1.4,8.9,0.5,2.8
564,2020,Goiás,Rural,Municipal,97.6,97.4,1.5,0,0.9,2.6
565,2020,Goiás,Total,Privada,98.2,98.4,0.7,1.1,1.1,0.5
566,2020,Goiás,Urbana,Privada,98.2,98.5,0.6,1.1,1.2,0.4
567,2020,Goiás,Rural,Privada,98.3,95.9,1.5,2.4,0.2,1.7
568,2020,Goiás,Total,Pública,98.1,95.8,1.3,2.3,0.6,1.9
569,2020,Goiás,Urbana,Pública,98.1,95.9,1.3,2.3,0.6,1.8
570,2020,Goiás,Rural,Pública,97.6,88.5,1.5,5.9,0.9,5.6
571,2020,Distrito Federal,Total,Total,97.2,87.4,2.6,12,0.2,0.6
572,2020,Distrito Federal,Urbana,Total,97.3,87.5,2.5,11.9,0.2,0.6
573,2020,Distrito Federal,Rural,Total,95.7,85.5,4.2,14.5,0.1,0
574,2020,Distrito Federal,Total,Federal,99.4,88.5,0.6,9.9,0,1.6
575,2020,Distrito Federal,Urbana,Federal,99.4,90.5,0.6,7.6,0,1.9
576,2020,Distrito Federal,Rural,Federal,--,78,--,22,--,0
577,2020,Distrito Federal,Total,Estadual,96.5,83.8,3.4,15.5,0.1,0.7
578,2020,Distrito Federal,Urbana,Estadual,96.5,83.7,3.3,15.6,0.2,0.7
579,2020,Distrito Federal,Rural,Estadual,95.5,85.9,4.4,14.1,0.1,0
580,2020,Distrito Federal,Total,Privada,99.4,99.5,0.4,0.5,0.2,0
581,2020,Distrito Federal,Urbana,Privada,99.4,99.5,0.4,0.5,0.2,0
582,2020,Distrito Federal,Rural,Privada,100,100,0,0,0,0
583,2020,Distrito Federal,Total,Pública,96.5,84,3.3,15.3,0.2,0.7
584,2020,Distrito Federal,Urbana,Pública,96.5,84,3.3,15.3,0.2,0.7
585,2020,Distrito Federal,Rural,Pública,95.5,84.2,4.4,15.8,0.1,0
0,2021,Brasil,Total,Total,96.8,90.8,2,4.2,1.2,5
1,2021,Brasil,Urbana,Total,97,91,1.9,4.2,1.1,4.8
2,2021,Brasil,Rural,Total,95,87.9,2.9,5.3,2.1,6.8
3,2021,Brasil,Total,Federal,97.3,86.4,2.6,11.7,0.1,1.9
4,2021,Brasil,Urbana,Federal,97.3,87.2,2.6,10.9,0.1,1.9
5,2021,Brasil,Rural,Federal,100,80.7,0,16.8,0,2.5
6,2021,Brasil,Total,Estadual,96.4,89.8,2.1,4.4,1.5,5.8
7,2021,Brasil,Urbana,Estadual,96.5,89.9,2.1,4.4,1.4,5.7
8,2021,Brasil,Rural,Estadual,94.6,88.4,3.3,4.5,2.1,7.1
9,2021,Brasil,Total,Municipal,96.3,93.7,2.2,3.4,1.5,2.9
10,2021,Brasil,Urbana,Municipal,96.7,94.4,2.1,3.1,1.2,2.5
11,2021,Brasil,Rural,Municipal,95.1,87.7,2.9,5.1,2,7.2
12,2021,Brasil,Total,Privada,98.9,98.5,0.9,1.3,0.2,0.2
13,2021,Brasil,Urbana,Privada,98.9,98.6,0.9,1.2,0.2,0.2
14,2021,Brasil,Rural,Privada,97.3,91.2,2.2,3.1,0.5,5.7
15,2021,Brasil,Total,Pública,96.3,89.8,2.2,4.6,1.5,5.6
16,2021,Brasil,Urbana,Pública,96.6,89.9,2.1,4.6,1.3,5.5
17,2021,Brasil,Rural,Pública,95,87.8,2.9,5.3,2.1,6.9
18,2021,Norte,Total,Total,94.5,81.9,3,8,2.5,10.1
19,2021,Norte,Urbana,Total,95.3,81.7,2.6,8.3,2.1,10
20,2021,Norte,Rural,Total,92.5,83.6,3.9,6,3.6,10.4
21,2021,Norte,Total,Federal,98.8,85.3,1.2,12.3,0,2.4
22,2021,Norte,Urbana,Federal,98.8,86.5,1.2,11.4,0,2.1
23,2021,Norte,Rural,Federal,--,78.3,--,17.8,--,3.9
24,2021,Norte,Total,Estadual,93.3,80.8,4.1,8.2,2.6,11
25,2021,Norte,Urbana,Estadual,93.5,80.3,4.1,8.7,2.4,11
26,2021,Norte,Rural,Estadual,91.7,83.6,4.1,5.6,4.2,10.8
27,2021,Norte,Total,Municipal,94.5,97.3,2.8,0,2.7,2.7
28,2021,Norte,Urbana,Municipal,95.6,97.3,2.2,0,2.2,2.7
29,2021,Norte,Rural,Municipal,92.6,--,3.9,--,3.5,--
30,2021,Norte,Total,Privada,99,98.1,0.7,1.6,0.3,0.3
31,2021,Norte,Urbana,Privada,99,98.3,0.7,1.5,0.3,0.2
32,2021,Norte,Rural,Privada,98.4,92.6,1.3,2.5,0.3,4.9
33,2021,Norte,Total,Pública,94.2,80.9,3.2,8.4,2.6,10.7
34,2021,Norte,Urbana,Pública,94.9,80.5,2.9,8.8,2.2,10.7
35,2021,Norte,Rural,Pública,92.5,83.4,3.9,6,3.6,10.6
36,2021,Nordeste,Total,Total,95.9,91,2.2,2.7,1.9,6.3
37,2021,Nordeste,Urbana,Total,96.1,91.2,2.1,2.7,1.8,6.1
38,2021,Nordeste,Rural,Total,95.3,88.7,2.7,3.7,2,7.6
39,2021,Nordeste,Total,Federal,97.9,84.8,2.1,12.6,0,2.6
40,2021,Nordeste,Urbana,Federal,97.8,85.3,2.2,12,0,2.7
41,2021,Nordeste,Rural,Federal,100,80.6,0,17,0,2.4
42,2021,Nordeste,Total,Estadual,93.9,90.5,3,2.5,3.1,7
43,2021,Nordeste,Urbana,Estadual,94.3,90.6,2.7,2.5,3,6.9
44,2021,Nordeste,Rural,Estadual,90,89.4,6.7,2.8,3.3,7.8
45,2021,Nordeste,Total,Municipal,95.5,85,2.5,4.8,2,10.2
46,2021,Nordeste,Urbana,Municipal,95.5,84.5,2.4,2.9,2.1,12.6
47,2021,Nordeste,Rural,Municipal,95.5,85.2,2.6,6.1,1.9,8.7
48,2021,Nordeste,Total,Privada,98.6,98.1,1,1.2,0.4,0.7
49,2021,Nordeste,Urbana,Privada,98.7,98.5,0.9,1.2,0.4,0.3
50,2021,Nordeste,Rural,Privada,96.3,84.2,2.7,4.1,1,11.7
51,2021,Nordeste,Total,Pública,95.3,90.3,2.5,2.9,2.2,6.8
52,2021,Nordeste,Urbana,Pública,95.4,90.5,2.4,2.8,2.2,6.7
53,2021,Nordeste,Rural,Pública,95.3,88.9,2.7,3.6,2,7.5
54,2021,Sudeste,Total,Total,98,93.8,1.3,3.2,0.7,3
55,2021,Sudeste,Urbana,Total,98,93.8,1.2,3.2,0.8,3
56,2021,Sudeste,Rural,Total,97.6,94.3,1.7,3.6,0.7,2.1
57,2021,Sudeste,Total,Federal,96.8,90.3,3,8.7,0.2,1
58,2021,Sudeste,Urbana,Federal,96.8,90.9,3,8.1,0.2,1
59,2021,Sudeste,Rural,Federal,--,85.5,--,12.8,--,1.7
60,2021,Sudeste,Total,Estadual,97.6,92.9,1.2,3.5,1.2,3.6
61,2021,Sudeste,Urbana,Estadual,97.6,92.9,1.2,3.5,1.2,3.6
62,2021,Sudeste,Rural,Estadual,98.3,95.4,1.1,2.5,0.6,2.1
63,2021,Sudeste,Total,Municipal,97.9,96,1.4,2.8,0.7,1.2
64,2021,Sudeste,Urbana,Municipal,97.9,96,1.4,2.9,0.7,1.1
65,2021,Sudeste,Rural,Municipal,97.4,96.7,1.9,2.3,0.7,1
66,2021,Sudeste,Total,Privada,99,98.7,0.9,1.2,0.1,0.1
67,2021,Sudeste,Urbana,Privada,99,98.7,0.9,1.2,0.1,0.1
68,2021,Sudeste,Rural,Privada,98.1,95.3,1.8,2.2,0.1,2.5
69,2021,Sudeste,Total,Pública,97.8,92.9,1.3,3.6,0.9,3.5
70,2021,Sudeste,Urbana,Pública,97.8,92.9,1.3,3.6,0.9,3.5
71,2021,Sudeste,Rural,Pública,97.6,94.2,1.7,3.7,0.7,2.1
72,2021,Sul,Total,Total,96.8,89.4,2.4,4.9,0.8,5.7
73,2021,Sul,Urbana,Total,96.8,89.4,2.4,4.9,0.8,5.7
74,2021,Sul,Rural,Total,96.8,91.6,2.5,4.1,0.7,4.3
75,2021,Sul,Total,Federal,97.2,86.5,2.7,11.4,0.1,2.1
76,2021,Sul,Urbana,Federal,97.2,86.6,2.7,11.5,0.1,1.9
77,2021,Sul,Rural,Federal,--,86,--,11,--,3
78,2021,Sul,Total,Estadual,96.2,88.2,2.4,5.1,1.4,6.7
79,2021,Sul,Urbana,Estadual,96.2,88,2.4,5.2,1.4,6.8
80,2021,Sul,Rural,Estadual,97,92.2,1.8,3.2,1.2,4.6
81,2021,Sul,Total,Municipal,96.7,86.8,2.8,5.3,0.5,7.9
82,2021,Sul,Urbana,Municipal,96.7,86.2,2.8,5.6,0.5,8.2
